"ActivityStartDate","ActivityDepthHeightMeasure.MeasureValue","CharacteristicName","ResultMeasureValue"
"1992-05-06",19,"Dissolved inorganic carbon",2.27
"1992-06-02",0,"Dissolved inorganic carbon",0.39
"1992-06-02",3,"Dissolved inorganic carbon",0.32
"1992-06-02",8,"Dissolved inorganic carbon",0.39
"1992-06-02",12,"Dissolved inorganic carbon",0.68
"1992-06-02",12,"Dissolved inorganic carbon",0.67
"1992-06-02",15,"Dissolved inorganic carbon",1.41
"1992-06-02",19,"Dissolved inorganic carbon",1.98
"1992-07-06",0,"Dissolved inorganic carbon",0.48
"1992-07-06",8,"Dissolved inorganic carbon",0.49
"1992-07-06",10,"Dissolved inorganic carbon",0.44
"1992-07-06",12,"Dissolved inorganic carbon",0.61
"1992-07-06",12,"Dissolved inorganic carbon",0.61
"1992-07-06",15,"Dissolved inorganic carbon",1.45
"1992-07-06",19,"Dissolved inorganic carbon",1.99
"1992-07-30",0,"Dissolved inorganic carbon",0.43
"1992-07-30",5,"Dissolved inorganic carbon",0.42
"1992-07-30",10,"Dissolved inorganic carbon",0.46
"1992-07-30",10,"Dissolved inorganic carbon",0.45
"1992-07-30",12,"Dissolved inorganic carbon",0.5
"1992-07-30",15,"Dissolved inorganic carbon",1.36
"1992-07-30",19,"Dissolved inorganic carbon",2.48
"1992-08-25",0,"Dissolved inorganic carbon",0.39
"1992-08-25",5,"Dissolved inorganic carbon",0.39
"1992-08-25",8,"Dissolved inorganic carbon",0.39
"1992-08-25",8,"Dissolved inorganic carbon",0.4
"1992-08-25",12,"Dissolved inorganic carbon",0.72
"1992-08-25",15,"Dissolved inorganic carbon",1.93
"1992-08-25",19,"Dissolved inorganic carbon",3.39
"1992-09-22",0,"Dissolved inorganic carbon",0.47
"1992-09-22",10,"Dissolved inorganic carbon",0.49
"1992-09-22",12,"Dissolved inorganic carbon",0.9
"1992-09-22",15,"Dissolved inorganic carbon",3.05
"1992-09-22",15,"Dissolved inorganic carbon",3.21
"1992-09-22",17,"Dissolved inorganic carbon",4.23
"1992-09-22",19,"Dissolved inorganic carbon",4.47
"1992-10-20",0,"Dissolved inorganic carbon",0.84
"1992-10-20",10,"Dissolved inorganic carbon",0.87
"1992-10-20",19,"Dissolved inorganic carbon",0.83
"1992-10-20",19,"Dissolved inorganic carbon",0.86
"1992-11-09",0,"Dissolved inorganic carbon",0.73
"1992-11-09",10,"Dissolved inorganic carbon",0.72
"1992-11-09",10,"Dissolved inorganic carbon",0.74
"1992-11-09",19,"Dissolved inorganic carbon",0.74
"1993-01-07",0,"Dissolved inorganic carbon",0.64
"1993-01-07",10,"Dissolved inorganic carbon",0.96
"1993-01-07",10,"Dissolved inorganic carbon",2.39
"1993-01-07",19,"Dissolved inorganic carbon",2.26
"1993-02-23",0,"Dissolved inorganic carbon",0.64
"1993-02-23",10,"Dissolved inorganic carbon",1.33
"1993-02-23",19,"Dissolved inorganic carbon",3.92
"1993-02-23",19,"Dissolved inorganic carbon",3.88
"1993-03-24",0,"Dissolved inorganic carbon",0.63
"1993-03-24",10,"Dissolved inorganic carbon",1.49
"1993-03-24",19,"Dissolved inorganic carbon",4.19
"1993-03-24",19,"Dissolved inorganic carbon",3.55
"1993-05-05",0,"Dissolved inorganic carbon",0.75
"1993-05-05",10,"Dissolved inorganic carbon",0.98
"1993-05-05",10,"Dissolved inorganic carbon",0.97
"1993-05-05",19,"Dissolved inorganic carbon",2.1
"1993-06-02",0,"Dissolved inorganic carbon",0.46
"1993-06-02",5,"Dissolved inorganic carbon",0.41
"1993-06-02",8,"Dissolved inorganic carbon",0.44
"1993-06-02",8,"Dissolved inorganic carbon",0.41
"1993-06-02",10,"Dissolved inorganic carbon",0.43
"1993-06-02",15,"Dissolved inorganic carbon",0.95
"1993-06-02",19,"Dissolved inorganic carbon",1.7
"1993-06-29",0,"Dissolved inorganic carbon",0.5
"1993-06-29",0,"Dissolved inorganic carbon",0.51
"1993-06-29",5,"Dissolved inorganic carbon",0.47
"1993-06-29",8,"Dissolved inorganic carbon",0.43
"1993-06-29",10,"Dissolved inorganic carbon",0.41
"1993-06-29",15,"Dissolved inorganic carbon",1.01
"1993-06-29",19,"Dissolved inorganic carbon",1.43
"1993-07-28",0,"Dissolved inorganic carbon",0.43
"1993-07-28",5,"Dissolved inorganic carbon",0.37
"1993-07-28",8,"Dissolved inorganic carbon",0.36
"1993-07-28",8,"Dissolved inorganic carbon",0.33
"1993-07-28",12,"Dissolved inorganic carbon",0.44
"1993-07-28",15,"Dissolved inorganic carbon",0.83
"1993-07-28",19,"Dissolved inorganic carbon",1.73
"1993-08-24",0,"Dissolved inorganic carbon",0.42
"1993-08-24",5,"Dissolved inorganic carbon",0.45
"1993-08-24",10,"Dissolved inorganic carbon",0.5
"1993-08-24",10,"Dissolved inorganic carbon",0.51
"1993-08-24",12,"Dissolved inorganic carbon",0.65
"1993-08-24",15,"Dissolved inorganic carbon",1.24
"1993-08-24",19,"Dissolved inorganic carbon",2.33
"1993-09-21",0,"Dissolved inorganic carbon",0.47
"1993-09-21",5,"Dissolved inorganic carbon",0.51
"1993-09-21",10,"Dissolved inorganic carbon",0.48
"1993-09-21",12,"Dissolved inorganic carbon",0.64
"1993-09-21",15,"Dissolved inorganic carbon",2.25
"1993-09-21",15,"Dissolved inorganic carbon",2.21
"1993-09-21",19,"Dissolved inorganic carbon",3.19
"1993-10-20",0,"Dissolved inorganic carbon",0.72
"1993-10-20",15,"Dissolved inorganic carbon",0.93
"1993-10-20",19,"Dissolved inorganic carbon",4.91
"1993-10-20",19,"Dissolved inorganic carbon",4.6
"1993-11-09",0,"Dissolved inorganic carbon",0.64
"1993-11-09",0,"Dissolved inorganic carbon",0.65
"1993-11-09",10,"Dissolved inorganic carbon",0.67
"1993-11-09",19,"Dissolved inorganic carbon",0.63
"1994-01-12",0,"Dissolved inorganic carbon",0.65
"1994-01-12",10,"Dissolved inorganic carbon",1.01
"1994-01-12",19,"Dissolved inorganic carbon",3.42
"1994-01-12",19,"Dissolved inorganic carbon",3.47
"1994-02-21",0,"Dissolved inorganic carbon",0.59
"1994-02-21",0,"Dissolved inorganic carbon",0.59
"1994-02-21",10,"Dissolved inorganic carbon",1.22
"1994-02-21",19,"Dissolved inorganic carbon",4.11
"1994-04-06",0,"Dissolved inorganic carbon",0.42
"1994-04-06",10,"Dissolved inorganic carbon",1.01
"1994-04-06",19,"Dissolved inorganic carbon",4.2
"1994-04-06",19,"Dissolved inorganic carbon",4.2
"1994-05-02",0,"Dissolved inorganic carbon",0.63
"1994-05-02",10,"Dissolved inorganic carbon",0.68
"1994-05-02",10,"Dissolved inorganic carbon",0.6
"1994-05-02",19,"Dissolved inorganic carbon",0.75
"1994-06-02",0,"Dissolved inorganic carbon",0.5
"1994-06-02",5,"Dissolved inorganic carbon",0.47
"1994-06-02",8,"Dissolved inorganic carbon",0.48
"1994-06-02",10,"Dissolved inorganic carbon",0.43
"1994-06-02",15,"Dissolved inorganic carbon",0.7
"1994-06-02",15,"Dissolved inorganic carbon",0.71
"1994-06-02",19,"Dissolved inorganic carbon",0.99
"1994-06-30",0,"Dissolved inorganic carbon",0.76
"1994-06-30",5,"Dissolved inorganic carbon",0.53
"1994-06-30",5,"Dissolved inorganic carbon",0.57
"1994-06-30",8,"Dissolved inorganic carbon",0.61
"1994-06-30",10,"Dissolved inorganic carbon",0.7
"1994-06-30",15,"Dissolved inorganic carbon",1.06
"1994-06-30",19,"Dissolved inorganic carbon",1.54
"1994-07-28",0,"Dissolved inorganic carbon",0.48
"1994-07-28",8,"Dissolved inorganic carbon",0.47
"1994-07-28",10,"Dissolved inorganic carbon",0.53
"1994-07-28",12,"Dissolved inorganic carbon",0.55
"1994-07-28",15,"Dissolved inorganic carbon",1.14
"1994-07-28",15,"Dissolved inorganic carbon",0.95
"1994-07-28",19,"Dissolved inorganic carbon",0.76
"1994-08-25",0,"Dissolved inorganic carbon",0.46
"1994-08-25",0,"Dissolved inorganic carbon",0.47
"1994-08-25",8,"Dissolved inorganic carbon",0.43
"1994-08-25",10,"Dissolved inorganic carbon",0.42
"1994-08-25",12,"Dissolved inorganic carbon",0.52
"1994-08-25",15,"Dissolved inorganic carbon",1.5
"1994-08-25",19,"Dissolved inorganic carbon",2.98
"1994-09-22",0,"Dissolved inorganic carbon",0.6
"1994-09-22",10,"Dissolved inorganic carbon",0.5
"1994-09-22",10,"Dissolved inorganic carbon",0.51
"1994-09-22",12,"Dissolved inorganic carbon",0.62
"1994-09-22",15,"Dissolved inorganic carbon",2.18
"1994-09-22",19,"Dissolved inorganic carbon",3.41
"1994-10-20",0,"Dissolved inorganic carbon",0.58
"1994-10-20",15,"Dissolved inorganic carbon",1.63
"1994-10-20",15,"Dissolved inorganic carbon",1.46
"1994-10-20",19,"Dissolved inorganic carbon",4.33
"1994-11-16",0,"Dissolved inorganic carbon",0.6
"1994-11-16",10,"Dissolved inorganic carbon",0.61
"1994-11-16",10,"Dissolved inorganic carbon",0.62
"1994-11-16",19,"Dissolved inorganic carbon",0.6
"1995-01-13",0,"Dissolved inorganic carbon",0.83
"1995-01-13",0,"Dissolved inorganic carbon",0.8
"1995-01-13",2,"Dissolved inorganic carbon",0.7
"1995-01-13",10,"Dissolved inorganic carbon",0.71
"1995-01-13",18,"Dissolved inorganic carbon",1.42
"1995-01-13",19,"Dissolved inorganic carbon",1.35
"1995-02-13",0,"Dissolved inorganic carbon",0.84
"1995-02-13",2,"Dissolved inorganic carbon",0.94
"1995-02-13",10,"Dissolved inorganic carbon",0.98
"1995-02-13",18,"Dissolved inorganic carbon",2.2
"1995-02-13",19,"Dissolved inorganic carbon",2.71
"1995-02-13",19,"Dissolved inorganic carbon",1.54
"1995-03-23",0,"Dissolved inorganic carbon",0.68
"1995-03-23",10,"Dissolved inorganic carbon",1.18
"1995-03-23",10,"Dissolved inorganic carbon",1.19
"1995-03-23",18,"Dissolved inorganic carbon",1.98
"1995-03-23",19,"Dissolved inorganic carbon",2.4
"1995-05-03",0,"Dissolved inorganic carbon",0.67
"1995-05-03",0,"Dissolved inorganic carbon",0.77
"1995-05-03",10,"Dissolved inorganic carbon",0.68
"1995-05-03",18,"Dissolved inorganic carbon",0.85
"1995-05-03",19,"Dissolved inorganic carbon",0.88
"1995-05-31",0,"Dissolved inorganic carbon",0.54
"1995-05-31",3,"Dissolved inorganic carbon",0.53
"1995-05-31",5,"Dissolved inorganic carbon",0.48
"1995-05-31",8,"Dissolved inorganic carbon",0.49
"1995-05-31",15,"Dissolved inorganic carbon",0.66
"1995-05-31",15,"Dissolved inorganic carbon",0.65
"1995-05-31",19,"Dissolved inorganic carbon",0.89
"1995-06-28",0,"Dissolved inorganic carbon",0.51
"1995-06-28",3,"Dissolved inorganic carbon",0.48
"1995-06-28",5,"Dissolved inorganic carbon",0.42
"1995-06-28",10,"Dissolved inorganic carbon",0.48
"1995-06-28",15,"Dissolved inorganic carbon",0.69
"1995-06-28",15,"Dissolved inorganic carbon",0.69
"1995-06-28",19,"Dissolved inorganic carbon",0.99
"1995-07-27",0,"Dissolved inorganic carbon",0.42
"1995-07-27",0,"Dissolved inorganic carbon",0.4
"1995-07-27",5,"Dissolved inorganic carbon",0.44
"1995-07-27",8,"Dissolved inorganic carbon",0.5
"1995-07-27",12,"Dissolved inorganic carbon",0.59
"1995-07-27",15,"Dissolved inorganic carbon",1.13
"1995-07-27",19,"Dissolved inorganic carbon",1.57
"1995-08-23",0,"Dissolved inorganic carbon",0.4
"1995-08-23",5,"Dissolved inorganic carbon",0.43
"1995-08-23",5,"Dissolved inorganic carbon",0.51
"1995-08-23",8,"Dissolved inorganic carbon",0.51
"1995-08-23",12,"Dissolved inorganic carbon",0.69
"1995-08-23",15,"Dissolved inorganic carbon",1.52
"1995-08-23",19,"Dissolved inorganic carbon",2.35
"1995-09-20",0,"Dissolved inorganic carbon",0.56
"1995-09-20",10,"Dissolved inorganic carbon",0.57
"1995-09-20",12,"Dissolved inorganic carbon",0.7
"1995-09-20",12,"Dissolved inorganic carbon",0.72
"1995-09-20",15,"Dissolved inorganic carbon",1.65
"1995-09-20",19,"Dissolved inorganic carbon",2.78
"1995-10-19",0,"Dissolved inorganic carbon",0.64
"1995-10-19",8,"Dissolved inorganic carbon",0.64
"1995-10-19",15,"Dissolved inorganic carbon",0.79
"1995-10-19",19,"Dissolved inorganic carbon",3.13
"1995-10-19",19,"Dissolved inorganic carbon",2.98
"1995-11-14",0,"Dissolved inorganic carbon",0.63
"1995-11-14",10,"Dissolved inorganic carbon",0.67
"1995-11-14",19,"Dissolved inorganic carbon",0.66
"1995-11-14",19,"Dissolved inorganic carbon",0.64
"1996-01-23",0,"Dissolved inorganic carbon",1.11
"1996-01-23",10,"Dissolved inorganic carbon",1.2
"1996-01-23",10,"Dissolved inorganic carbon",1.21
"1996-01-23",18,"Dissolved inorganic carbon",2.07
"1996-02-19",0,"Dissolved inorganic carbon",0.95
"1996-02-19",10,"Dissolved inorganic carbon",1.39
"1996-02-19",10,"Dissolved inorganic carbon",1.41
"1996-02-19",19,"Dissolved inorganic carbon",2.55
"1996-04-10",0,"Dissolved inorganic carbon",1.11
"1996-04-10",10,"Dissolved inorganic carbon",1.51
"1996-04-10",10,"Dissolved inorganic carbon",1.52
"1996-04-10",19,"Dissolved inorganic carbon",2.55
"1996-05-13",0,"Dissolved inorganic carbon",1.23
"1996-05-13",0,"Dissolved inorganic carbon",1.21
"1996-05-13",10,"Dissolved inorganic carbon",1.3
"1996-05-13",19,"Dissolved inorganic carbon",1.46
"1996-06-11",0,"Dissolved inorganic carbon",0.49
"1996-06-11",3,"Dissolved inorganic carbon",0.46
"1996-06-11",3,"Dissolved inorganic carbon",0.47
"1996-06-11",5,"Dissolved inorganic carbon",0.47
"1996-06-11",8,"Dissolved inorganic carbon",0.45
"1996-06-11",12,"Dissolved inorganic carbon",0.69
"1996-06-11",19,"Dissolved inorganic carbon",1.57
"1996-07-09",0,"Dissolved inorganic carbon",0.51
"1996-07-09",3,"Dissolved inorganic carbon",0.51
"1996-07-09",3,"Dissolved inorganic carbon",0.5
"1996-07-09",5,"Dissolved inorganic carbon",0.53
"1996-07-09",10,"Dissolved inorganic carbon",0.55
"1996-07-09",15,"Dissolved inorganic carbon",1.33
"1996-07-09",19,"Dissolved inorganic carbon",1.8
"1996-08-07",0,"Dissolved inorganic carbon",0.48
"1996-08-07",3,"Dissolved inorganic carbon",0.46
"1996-08-07",3,"Dissolved inorganic carbon",0.44
"1996-08-07",8,"Dissolved inorganic carbon",0.45
"1996-08-07",12,"Dissolved inorganic carbon",0.67
"1996-08-07",15,"Dissolved inorganic carbon",2.27
"1996-08-07",19,"Dissolved inorganic carbon",2.8
"1996-09-04",0,"Dissolved inorganic carbon",0.46
"1996-09-04",5,"Dissolved inorganic carbon",0.47
"1996-09-04",10,"Dissolved inorganic carbon",0.5
"1996-09-04",12,"Dissolved inorganic carbon",0.66
"1996-09-04",15,"Dissolved inorganic carbon",1.35
"1996-09-04",19,"Dissolved inorganic carbon",1.05
"1996-09-04",19,"Dissolved inorganic carbon",1.53
"1996-10-01",0,"Dissolved inorganic carbon",0.55
"1996-10-01",8,"Dissolved inorganic carbon",0.56
"1996-10-01",10,"Dissolved inorganic carbon",0.63
"1996-10-01",12,"Dissolved inorganic carbon",0.73
"1996-10-01",15,"Dissolved inorganic carbon",2.19
"1996-10-01",15,"Dissolved inorganic carbon",2.17
"1996-10-01",19,"Dissolved inorganic carbon",2.79
"1996-11-05",0,"Dissolved inorganic carbon",0.72
"1996-11-05",10,"Dissolved inorganic carbon",0.75
"1996-11-05",19,"Dissolved inorganic carbon",0.82
"1996-11-05",19,"Dissolved inorganic carbon",0.83
"1997-01-23",0,"Dissolved inorganic carbon",0.92
"1997-01-23",10,"Dissolved inorganic carbon",1.11
"1997-01-23",19,"Dissolved inorganic carbon",2.2
"1997-01-23",19,"Dissolved inorganic carbon",2.2
"1997-02-18",0,"Dissolved inorganic carbon",0.93
"1997-02-18",10,"Dissolved inorganic carbon",1.29
"1997-02-18",10,"Dissolved inorganic carbon",1.21
"1997-02-18",19,"Dissolved inorganic carbon",2.18
"1997-03-31",0,"Dissolved inorganic carbon",0.75
"1997-03-31",10,"Dissolved inorganic carbon",0.94
"1997-03-31",10,"Dissolved inorganic carbon",1.04
"1997-05-07",0,"Dissolved inorganic carbon",0.81
"1997-05-07",10,"Dissolved inorganic carbon",1.08
"1997-05-07",10,"Dissolved inorganic carbon",1.06
"1997-05-07",18,"Dissolved inorganic carbon",1.46
"1997-06-03",0,"Dissolved inorganic carbon",0.61
"1997-06-03",3,"Dissolved inorganic carbon",0.56
"1997-06-03",3,"Dissolved inorganic carbon",0.56
"1997-06-03",5,"Dissolved inorganic carbon",0.51
"1997-06-03",10,"Dissolved inorganic carbon",0.55
"1997-06-03",15,"Dissolved inorganic carbon",1.58
"1997-06-03",19,"Dissolved inorganic carbon",1.77
"1997-07-01",0,"Dissolved inorganic carbon",0.55
"1997-07-01",3,"Dissolved inorganic carbon",0.58
"1997-07-01",3,"Dissolved inorganic carbon",0.58
"1997-07-01",5,"Dissolved inorganic carbon",0.63
"1997-07-01",10,"Dissolved inorganic carbon",0.54
"1997-07-01",15,"Dissolved inorganic carbon",1.22
"1997-07-01",19,"Dissolved inorganic carbon",1.86
"1997-07-28",0,"Dissolved inorganic carbon",0.57
"1997-07-28",5,"Dissolved inorganic carbon",0.55
"1997-07-28",8,"Dissolved inorganic carbon",0.68
"1997-07-28",12,"Dissolved inorganic carbon",0.99
"1997-07-28",15,"Dissolved inorganic carbon",1.44
"1997-07-28",15,"Dissolved inorganic carbon",1.41
"1997-07-28",19,"Dissolved inorganic carbon",1.68
"1997-08-25",0,"Dissolved inorganic carbon",0.58
"1997-08-25",8,"Dissolved inorganic carbon",0.57
"1997-08-25",10,"Dissolved inorganic carbon",0.59
"1997-08-25",10,"Dissolved inorganic carbon",0.58
"1997-08-25",12,"Dissolved inorganic carbon",0.71
"1997-08-25",15,"Dissolved inorganic carbon",1.52
"1997-08-25",19,"Dissolved inorganic carbon",2.35
"1997-09-23",0,"Dissolved inorganic carbon",0.55
"1997-09-23",8,"Dissolved inorganic carbon",0.63
"1997-09-23",10,"Dissolved inorganic carbon",0.57
"1997-09-23",12,"Dissolved inorganic carbon",0.68
"1997-09-23",12,"Dissolved inorganic carbon",0.68
"1997-09-23",15,"Dissolved inorganic carbon",1.7
"1997-09-23",19,"Dissolved inorganic carbon",2.76
"1997-10-20",0,"Dissolved inorganic carbon",0.63
"1997-10-20",10,"Dissolved inorganic carbon",0.67
"1997-10-20",10,"Dissolved inorganic carbon",0.68
"1997-10-20",19,"Dissolved inorganic carbon",4.03
"1997-11-10",0,"Dissolved inorganic carbon",0.87
"1997-11-10",10,"Dissolved inorganic carbon",0.87
"1997-11-10",19,"Dissolved inorganic carbon",0.88
"1997-11-10",19,"Dissolved inorganic carbon",0.85
"1998-01-14",0,"Dissolved inorganic carbon",0.92
"1998-01-14",10,"Dissolved inorganic carbon",0.96
"1998-01-14",19,"Dissolved inorganic carbon",1.45
"1998-02-16",0,"Dissolved inorganic carbon",0.77
"1998-02-16",10,"Dissolved inorganic carbon",1.22
"1998-02-16",10,"Dissolved inorganic carbon",1.2
"1998-02-16",19,"Dissolved inorganic carbon",2.3
"1998-03-18",0,"Dissolved inorganic carbon",0.6
"1998-03-18",0,"Dissolved inorganic carbon",0.61
"1998-03-18",10,"Dissolved inorganic carbon",1.23
"1998-03-18",19,"Dissolved inorganic carbon",2.22
"1998-04-22",0,"Dissolved inorganic carbon",0.79
"1998-04-22",10,"Dissolved inorganic carbon",0.81
"1998-04-22",19,"Dissolved inorganic carbon",1.12
"1998-04-22",19,"Dissolved inorganic carbon",1.1
"1998-05-20",0,"Dissolved inorganic carbon",0.54
"1998-05-20",3,"Dissolved inorganic carbon",0.57
"1998-05-20",8,"Dissolved inorganic carbon",0.53
"1998-05-20",12,"Dissolved inorganic carbon",0.64
"1998-05-20",15,"Dissolved inorganic carbon",0.92
"1998-05-20",19,"Dissolved inorganic carbon",1.1
"1998-06-15",0,"Dissolved inorganic carbon",0.45
"1998-06-15",0,"Dissolved inorganic carbon",0.48
"1998-06-15",5,"Dissolved inorganic carbon",0.44
"1998-06-15",10,"Dissolved inorganic carbon",0.45
"1998-06-15",12,"Dissolved inorganic carbon",0.4
"1998-06-15",15,"Dissolved inorganic carbon",0.8
"1998-06-15",19,"Dissolved inorganic carbon",1.21
"1998-07-15",0,"Dissolved inorganic carbon",0.61
"1998-07-15",3,"Dissolved inorganic carbon",0.62
"1998-07-15",3,"Dissolved inorganic carbon",0.59
"1998-07-15",8,"Dissolved inorganic carbon",0.63
"1998-07-15",12,"Dissolved inorganic carbon",0.68
"1998-07-15",15,"Dissolved inorganic carbon",1.05
"1998-07-15",19,"Dissolved inorganic carbon",1.14
"1998-08-12",0,"Dissolved inorganic carbon",0.45
"1998-08-12",5,"Dissolved inorganic carbon",0.45
"1998-08-12",10,"Dissolved inorganic carbon",0.39
"1998-08-12",10,"Dissolved inorganic carbon",0.4
"1998-08-12",12,"Dissolved inorganic carbon",0.44
"1998-08-12",15,"Dissolved inorganic carbon",1.17
"1998-08-12",19,"Dissolved inorganic carbon",2.43
"1998-09-10",0,"Dissolved inorganic carbon",0.51
"1998-09-10",8,"Dissolved inorganic carbon",0.49
"1998-09-10",10,"Dissolved inorganic carbon",0.5
"1998-09-10",10,"Dissolved inorganic carbon",0.5
"1998-09-10",12,"Dissolved inorganic carbon",0.54
"1998-09-10",15,"Dissolved inorganic carbon",1.84
"1998-09-10",19,"Dissolved inorganic carbon",2.86
"1998-10-07",0,"Dissolved inorganic carbon",0.62
"1998-10-07",12,"Dissolved inorganic carbon",0.66
"1998-10-07",15,"Dissolved inorganic carbon",2.03
"1998-10-07",15,"Dissolved inorganic carbon",1.94
"1998-10-07",19,"Dissolved inorganic carbon",4.38
"1998-11-04",0,"Dissolved inorganic carbon",0.86
"1998-11-04",10,"Dissolved inorganic carbon",0.92
"1998-11-04",19,"Dissolved inorganic carbon",3.57
"1998-11-04",19,"Dissolved inorganic carbon",3.38
"1999-01-19",0,"Dissolved inorganic carbon",0.85
"1999-01-19",0,"Dissolved inorganic carbon",0.86
"1999-01-19",10,"Dissolved inorganic carbon",0.77
"1999-01-19",19,"Dissolved inorganic carbon",1.48
"1999-02-22",0,"Dissolved inorganic carbon",0.72
"1999-02-22",10,"Dissolved inorganic carbon",0.82
"1999-02-22",19,"Dissolved inorganic carbon",1.48
"1999-02-22",19,"Dissolved inorganic carbon",1.56
"1999-03-19",0,"Dissolved inorganic carbon",0.8
"1999-03-19",19,"Dissolved inorganic carbon",2.36
"1999-03-19",19,"Dissolved inorganic carbon",1.96
"1999-05-05",0,"Dissolved inorganic carbon",0.67
"1999-05-05",3,"Dissolved inorganic carbon",0.64
"1999-05-05",5,"Dissolved inorganic carbon",0.69
"1999-05-05",10,"Dissolved inorganic carbon",0.69
"1999-05-05",10,"Dissolved inorganic carbon",0.76
"1999-05-05",14,"Dissolved inorganic carbon",0.97
"1999-05-05",19,"Dissolved inorganic carbon",0.9
"1999-06-03",0,"Dissolved inorganic carbon",0.66
"1999-06-03",5,"Dissolved inorganic carbon",0.52
"1999-06-03",8,"Dissolved inorganic carbon",0.59
"1999-06-03",8,"Dissolved inorganic carbon",0.61
"1999-06-03",10,"Dissolved inorganic carbon",0.5
"1999-06-03",15,"Dissolved inorganic carbon",0.76
"1999-06-03",19,"Dissolved inorganic carbon",1.23
"1999-06-30",0,"Dissolved inorganic carbon",0.54
"1999-06-30",5,"Dissolved inorganic carbon",0.57
"1999-06-30",8,"Dissolved inorganic carbon",0.55
"1999-06-30",12,"Dissolved inorganic carbon",0.7
"1999-06-30",15,"Dissolved inorganic carbon",1.07
"1999-06-30",15,"Dissolved inorganic carbon",1.07
"1999-06-30",19,"Dissolved inorganic carbon",1.86
"1999-07-29",0,"Dissolved inorganic carbon",0.47
"1999-07-29",5,"Dissolved inorganic carbon",0.47
"1999-07-29",8,"Dissolved inorganic carbon",0.49
"1999-07-29",12,"Dissolved inorganic carbon",0.98
"1999-07-29",15,"Dissolved inorganic carbon",1.56
"1999-07-29",19,"Dissolved inorganic carbon",2.11
"1999-07-29",19,"Dissolved inorganic carbon",2.06
"1999-08-25",0,"Dissolved inorganic carbon",0.64
"1999-08-25",0,"Dissolved inorganic carbon",0.63
"1999-08-25",8,"Dissolved inorganic carbon",0.68
"1999-08-25",10,"Dissolved inorganic carbon",0.77
"1999-08-25",12,"Dissolved inorganic carbon",0.91
"1999-08-25",15,"Dissolved inorganic carbon",1.59
"1999-08-25",19,"Dissolved inorganic carbon",2.09
"1999-09-22",0,"Dissolved inorganic carbon",0.62
"1999-09-22",10,"Dissolved inorganic carbon",0.62
"1999-09-22",12,"Dissolved inorganic carbon",0.72
"1999-09-22",12,"Dissolved inorganic carbon",0.81
"1999-09-22",15,"Dissolved inorganic carbon",2.14
"1999-09-22",19,"Dissolved inorganic carbon",3.17
"1999-10-20",0,"Dissolved inorganic carbon",0.8
"1999-10-20",15,"Dissolved inorganic carbon",0.9
"1999-10-20",17,"Dissolved inorganic carbon",3.13
"1999-10-20",19,"Dissolved inorganic carbon",4.04
"1999-10-20",19,"Dissolved inorganic carbon",4.17
"1999-11-09",0,"Dissolved inorganic carbon",0.75
"1999-11-09",10,"Dissolved inorganic carbon",0.76
"1999-11-09",10,"Dissolved inorganic carbon",0.76
"1999-11-09",19,"Dissolved inorganic carbon",0.82
"2000-01-17",0,"Dissolved inorganic carbon",0.88
"2000-01-17",10,"Dissolved inorganic carbon",0.94
"2000-01-17",10,"Dissolved inorganic carbon",0.94
"2000-01-17",19,"Dissolved inorganic carbon",1.57
"2000-02-21",0,"Dissolved inorganic carbon",0.76
"2000-02-21",0,"Dissolved inorganic carbon",0.73
"2000-02-21",10,"Dissolved inorganic carbon",0.93
"2000-02-21",19,"Dissolved inorganic carbon",1.17
"2000-04-04",0,"Dissolved inorganic carbon",0.77
"2000-04-04",10,"Dissolved inorganic carbon",0.76
"2000-04-04",10,"Dissolved inorganic carbon",0.72
"2000-04-04",19,"Dissolved inorganic carbon",0.79
"2000-05-03",0,"Dissolved inorganic carbon",0.63
"2000-05-03",0,"Dissolved inorganic carbon",0.66
"2000-05-03",3,"Dissolved inorganic carbon",0.66
"2000-05-03",5,"Dissolved inorganic carbon",0.64
"2000-05-03",8,"Dissolved inorganic carbon",0.68
"2000-05-03",12,"Dissolved inorganic carbon",0.63
"2000-05-03",19,"Dissolved inorganic carbon",0.84
"2000-06-01",0,"Dissolved inorganic carbon",0.62
"2000-06-01",5,"Dissolved inorganic carbon",0.61
"2000-06-01",8,"Dissolved inorganic carbon",0.51
"2000-06-01",10,"Dissolved inorganic carbon",0.54
"2000-06-01",15,"Dissolved inorganic carbon",0.61
"2000-06-01",19,"Dissolved inorganic carbon",0.81
"2000-06-01",19,"Dissolved inorganic carbon",0.89
"2000-06-28",0,"Dissolved inorganic carbon",0.58
"2000-06-28",5,"Dissolved inorganic carbon",0.58
"2000-06-28",8,"Dissolved inorganic carbon",0.46
"2000-06-28",8,"Dissolved inorganic carbon",0.49
"2000-06-28",10,"Dissolved inorganic carbon",0.52
"2000-06-28",15,"Dissolved inorganic carbon",0.69
"2000-06-28",19,"Dissolved inorganic carbon",1.36
"2000-07-27",0,"Dissolved inorganic carbon",0.52
"2000-07-27",5,"Dissolved inorganic carbon",0.53
"2000-07-27",10,"Dissolved inorganic carbon",0.51
"2000-07-27",12,"Dissolved inorganic carbon",0.59
"2000-07-27",12,"Dissolved inorganic carbon",0.62
"2000-07-27",15,"Dissolved inorganic carbon",0.95
"2000-07-27",19,"Dissolved inorganic carbon",1.31
