time,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
1979-01-02,68.34887504577637,180.69500160217285,-23.0420834859212,80.6024156094578,4.412203613275071,0,0
1979-01-03,72.20954132080078,188.78750038146973,-20.14374961853025,82.66994544873991,5.48792962418166,0,0
1979-01-04,78.23091634114583,172.19166628519693,-20.28833427429197,78.51696226999256,5.867389860172419,0,2.2000001044943928e-4
1979-01-05,92.02041562398274,149.51124954223633,-24.561666234334286,82.0240828900446,4.530071228282621,0,2.6400001253932713e-4
1979-01-06,90.27362569173177,157.73291651407877,-22.48166694641111,85.64551272496837,4.961942771028066,0,0
1979-01-07,70.8117504119873,200.99749946594238,-18.47416725158689,83.16141668275291,3.622970550268235,0,0.006797999925911426
1979-01-08,73.10862445831299,202.3500010172526,-19.150831604003884,83.61372443143006,4.974205342190563,0,0.008033999912440776
1979-01-09,89.84258397420247,184.4691677093506,-16.24541384379067,82.3833477985478,4.700754258802933,0,0
1979-01-10,81.59775044520696,189.92958196004233,-20.3062493642171,77.1700384754717,3.283241614196578,0,0
1979-01-11,74.16450088222821,181.93083318074545,-23.205834452311176,71.47589950799517,3.5014565587477393,0,0.02037599980831146
1979-01-12,65.22575014332931,239.46125030517578,-16.20499966939288,84.66240963214007,3.665404284539268,0,0.026280999928712846
1979-01-13,89.52791605393092,211.6425018310547,-16.915416463216122,82.17741539718524,5.625760057637559,0,0
1979-01-14,98.2502916653951,129.76333363850912,-25.723333740234352,79.4309298258903,5.680574113207283,0,9.020000044256449e-4
1979-01-15,82.66691664854686,174.35458056131998,-25.89833234151202,82.18615964424998,3.158567848679903,0,0.012913000164553523
1979-01-16,73.90162253379822,209.45249938964844,-19.772498194376606,83.34105701673217,3.3729218086571757,0,0.021272000316530468
1979-01-17,98.59141842524211,210.59375,-15.680000050862608,86.295153118205,3.7425988227959572,0,0.001586999986320734
1979-01-18,91.75774971644084,177.32125091552734,-19.747497940063454,84.1078249348182,3.627269703308146,0,0.003987999930977822
1979-01-19,57.862459083398186,276.1591682434082,-9.801666005452452,88.44256968723191,5.114007825815403,0,0.07379899986088276
1979-01-20,78.06991771856944,269.3441670735677,-7.289583587646462,90.653657327419765,2.8337290425016337,0,0.004430000027641654
1979-01-21,84.2977913171053,252.1091677347819,-6.970832570393857,91.2960805861334,4.968814385503949,0,0.0064079999085515735
1979-01-22,83.76504210631053,234.24416987101236,-11.543747965494768,89.00601522501255,3.975835076316977,0,0.03919299975037575
1979-01-23,85.6210406422615,239.5920842488607,-11.230000559488909,85.9044203593731,7.201761805811507,0,0.05419299960136414
1979-01-24,111.60870969295502,146.07416598002115,-22.58000030517576,83.39623241986705,3.8051982182299366,0,0
1979-01-25,96.18216689427693,193.13958295186362,-20.398334248860653,81.09129382055096,2.3701510414225475,0,0
1979-01-26,86.42899962266286,266.91125106811523,-10.522084299723284,86.10507902477671,2.145789196058307,0,0.036562999933958056
1979-01-27,86.12908347447713,276.99916585286456,-6.819582366943337,90.10633742592867,4.860191978684195,0,0.01843999999575317
1979-01-28,41.88629166285197,264.24000358581543,-9.498332722981749,87.21938779772223,5.568681720681375,0,0.0033749999478459355
1979-01-29,87.65175064404805,248.47333017985025,-12.105416361490862,86.31796788772668,4.222328580925955,0,0
1979-01-30,66.55058368047078,246.82999992370605,-12.829167429606096,85.49363593155483,3.8369243554647654,0,0
1979-01-31,76.88295737902324,241.61375045776367,-14.04458338419594,84.30891841610243,4.090188051533269,0,0
1979-02-01,94.04958355426788,228.6716677347819,-14.935833358764626,81.86075746338864,2.412034993377357,0,0.007118000015616416
1979-02-02,77.65679272015889,242.6750030517578,-13.462917073567686,86.71398816518753,2.088921239649815,0,0.010395999997854233
1979-02-03,91.94945748647054,235.23333104451498,-14.94416783650714,81.2551066979435,3.661868030182844,0,0
1979-02-04,131.94495964050293,151.5358346303304,-23.160415395100888,79.20982931873465,6.544759976401129,0,0
1979-02-05,114.51879103978474,182.46416727701822,-26.738330586751278,78.66761243806198,5.107545144398147,0,4.5800000429153443e-4
1979-02-06,111.47058439254761,255.7962474822998,-12.869581604003884,83.72823877257015,5.060621731146712,0,0.021114000026136635
1979-02-07,126.56991608937581,182.5212516784668,-20.424583816528298,80.25701196046109,4.951217225985435,0,0
1979-02-08,139.7687505086263,146.79583295186362,-23.799584452311176,79.45953002561794,3.789549346802804,0,0
