time,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
1979-01-02,44.098208586374916,181.26708221435547,-27.09500096638995,80.67609553585554,3.5537017684846437,0,0
1979-01-03,27.721541325251263,208.3074982961019,-21.48083343505857,80.63322198568518,5.565526203369661,0,0
1979-01-04,58.122917811075844,175.50499979654947,-24.375000381469704,76.96014498938355,5.919802892996935,0,0
1979-01-05,69.00208441416423,163.97416877746582,-24.48416684468585,79.553422905021,6.044035417620665,0,0
1979-01-06,45.5852914651235,219.4287484486898,-20.403335316975888,80.24419841612244,6.122111204559619,0,0
1979-01-07,57.03275076548258,197.2612508138021,-19.725416564941384,78.71021391494912,3.5355434663514287,0,0
1979-01-08,23.7759583791097,216.38291613260904,-20.390831375122048,81.9050087478294,5.182031599996794,0,0.007212000042200089
1979-01-09,58.9065842628479,195.5541674296061,-19.793335342407204,81.57580922721189,4.45374130949505,0,0
1979-01-10,57.349416732788086,190.43583488464355,-23.260832850138325,80.8974296228765,3.771903445643931,0,0
1979-01-11,71.1285007794698,169.24416542053223,-24.569167200724262,79.80280910098172,3.2971245981577377,0,0
1979-01-12,46.398417154947914,184.24041620890299,-23.26500040690102,75.9552370214936,2.201615216373416,0,0.0010520000010728835
1979-01-13,75.64991601308186,144.62291749318442,-25.48166758219399,76.47514807762428,2.878247169430558,0,0
1979-01-14,65.44795846939087,173.85624758402506,-26.12666803995766,80.37422595507591,4.695271942533113,0,0
1979-01-15,79.35058403015137,167.5279172261556,-24.57624982198077,80.77008823767969,4.508132943697212,0,0
1979-01-16,77.13762505849202,139.45916748046875,-28.957500839233376,77.19999600349769,3.20488065217492,0,0.006851000189781189
1979-01-17,64.56108283996582,217.73333485921225,-17.56791725158689,83.5342570228442,2.8637219042507116,0,0.022445000261068344
1979-01-18,75.5967493057251,168.99624824523926,-20.36708552042641,78.51897794198467,4.374328872525136,0,0.0023899999260902404
1979-01-19,43.19345871607462,260.7879168192546,-9.750831349690733,88.05689318012281,4.0163764763555845,0,0.02938399989157915
1979-01-20,26.355249563852947,269.7770830790202,-7.507916514078754,89.63834952922522,1.8077703285146012,0,0.005653999969363213
1979-01-21,47.546791553497314,273.19833119710285,-6.956250254313129,92.01373806352532,3.7340124654851916,0,0.01229600004851818
1979-01-22,64.00704117367665,242.77416610717773,-10.999582672119118,88.30752443052347,3.1859867653571556,0,0
1979-01-23,70.83337528010209,214.63291613260904,-17.28874880472817,84.3228313953893,3.493822400900499,0,0
1979-01-24,83.97637617588043,191.95833206176758,-19.62916730244952,78.71294088167103,2.2932682270824185,0,0
