date,temp_0,temp_0.5,temp_1,temp_1.5,temp_2,temp_2.5,temp_3,temp_3.5,temp_4,temp_4.5,temp_5,temp_5.5,temp_6,temp_6.5
1991-11-18,2.03421130277673,2.2465162626460593,2.9804221381093097,3.0876564063546117,3.0876564063546117,3.0876564063546117,3.0876564063546117,3.0876564063546117,3.0876564063546117,3.0876564063546117,3.0876564063546117,3.0876564063546117,3.0876564063546117,3.0876564063546117
1991-11-19,0.9457283323312641,1.375216135056157,2.8731064124483767,3.0996163779730437,3.0996163779730437,3.0996163779730437,3.0996163779730437,3.0996163779730437,3.0996163779730437,3.0996163779730437,3.0996163779730437,3.0996163779730437,3.0996163779730437,3.0996163779730437
1991-11-20,0.8341956200912083,1.2842290750137555,2.866490805571502,3.1130514584712934,3.1130514584712934,3.1130514584712934,3.1130514584712934,3.1130514584712934,3.1130514584712934,3.1130514584712934,3.1130514584712934,3.1130514584712934,3.1130514584712934,3.1130514584712934
1991-11-21,1.662354916789625,1.9584107004851312,2.982777073729897,3.1329995306203315,3.1329995306203315,3.1329995306203315,3.1329995306203315,3.1329995306203315,3.1329995306203315,3.1329995306203315,3.1329995306203315,3.1329995306203315,3.1329995306203315,3.1329995306203315
1991-11-22,1.2642547335570682,1.6433974422563105,2.957945107731612,3.1522812172688774,3.1522812172688774,3.1522812172688774,3.1522812172688774,3.1522812172688774,3.1522812172688774,3.1522812172688774,3.1522812172688774,3.1522812172688774,3.1522812172688774,3.1522812172688774
1991-11-23,1.0420168154923823,1.4686744386413184,2.9485523633486954,3.167669563084283,3.167669563084283,3.167669563084283,3.167669563084283,3.167669563084283,3.167669563084283,3.167669563084283,3.167669563084283,3.167669563084283,3.167669563084283,3.167669563084283
1991-11-24,1.9386182797806668,2.1955569790624727,3.0657774593802136,3.1825282110946755,3.1825282110946755,3.1825282110946755,3.1825282110946755,3.1825282110946755,3.1825282110946755,3.1825282110946755,3.1825282110946755,3.1825282110946755,3.1825282110946755,3.1825282110946755
1991-11-25,3.0331022883105097,3.0694692407997204,3.1882902031231293,3.2016630324483084,3.2016630324483084,3.2016630324483084,3.2016630324483084,3.2016630324483084,3.2016630324483084,3.2016630324483084,3.2016630324483084,3.2016630324483084,3.2016630324483084,NA
1991-11-26,3.316687499624046,3.316687499624046,3.316687499624046,3.316687499624046,3.316687499624046,3.316687499624046,3.316687499624046,3.316687499624046,3.316687499624046,3.316687499624046,3.316687499624046,3.316687499624046,3.316687499624046,NA
1991-11-27,2.994380520620234,3.0615964247396414,3.2951613486000495,3.328852191720981,3.328852191720981,3.328852191720981,3.328852191720981,3.328852191720981,3.328852191720981,3.328852191720981,3.328852191720981,3.328852191720981,3.328852191720981,NA
1991-11-28,1.8662490775049048,2.164113295812584,3.190888889445077,3.3342450392470813,3.3342450392470813,3.3342450392470813,3.3342450392470813,3.3342450392470813,3.3342450392470813,3.3342450392470813,3.3342450392470813,3.3342450392470813,3.3342450392470813,NA
1991-11-29,1.51081163508553,1.8869611656388294,3.170418376536071,3.341966208346461,3.341966208346461,3.341966208346461,3.341966208346461,3.341966208346461,3.341966208346461,3.341966208346461,3.341966208346461,3.341966208346461,3.341966208346461,NA
1991-11-30,1.826264868720089,2.147092513084675,3.221272683689559,3.352824327470905,3.352824327470905,3.352824327470905,3.352824327470905,3.352824327470905,3.352824327470905,3.352824327470905,3.352824327470905,3.352824327470905,3.352824327470905,NA
1991-12-01,1.7871088739857643,2.124369194931335,3.2366218498821686,3.3627131416733786,3.3627131416733786,3.3627131416733786,3.3627131416733786,3.3627131416733786,3.3627131416733786,3.3627131416733786,3.3627131416733786,3.3627131416733786,3.3627131416733786,NA
1991-12-02,2.0713295848039044,2.357310391148916,3.2808625051237055,3.373684060659489,3.373684060659489,3.373684060659489,3.373684060659489,3.373684060659489,3.373684060659489,3.373684060659489,3.373684060659489,3.373684060659489,3.373684060659489,NA
