datetime	o2_epil	o2_hypo	o2_total	vol_epil	vol_hypo	vol_total
1979-04-02T00:00:00Z	NA	NA	649449937871.0388	NA	NA	51363460.95510256
1979-04-03T00:00:00Z	NA	NA	649448420936.7355	NA	NA	51363460.95510256
1979-04-04T00:00:00Z	NA	NA	649446931870.667	NA	NA	51363460.95510256
1979-04-05T00:00:00Z	NA	NA	649445470160.8544	NA	NA	51363460.95510256
1979-04-06T00:00:00Z	NA	NA	649444035304.7245	NA	NA	51363460.95510256
1979-04-07T00:00:00Z	NA	NA	649442626808.9371	NA	NA	51363460.95510256
1979-04-08T00:00:00Z	NA	NA	649441244189.2153	NA	NA	51363460.95510256
1979-04-09T00:00:00Z	NA	NA	649439886970.1791	NA	NA	51363460.95510256
1979-04-10T00:00:00Z	NA	NA	649438554685.1818	NA	NA	51363460.95510256
1979-04-11T00:00:00Z	NA	NA	649437246876.1497	NA	NA	51363460.95510256
1979-04-12T00:00:00Z	NA	NA	649435963093.4246	NA	NA	51363460.95510256
1979-04-13T00:00:00Z	NA	NA	649434702895.6091	NA	NA	51363460.95510256
1979-04-14T00:00:00Z	NA	NA	649433465849.4152	NA	NA	51363460.95510256
1979-04-15T00:00:00Z	NA	NA	649432251529.5145	NA	NA	51363460.95510256
1979-04-16T00:00:00Z	NA	NA	649431059518.3931	NA	NA	51363460.95510256
1979-04-17T00:00:00Z	NA	NA	649429889406.2068	NA	NA	51363460.95510256
1979-04-18T00:00:00Z	NA	NA	649428740790.6412	NA	NA	51363460.95510256
1979-04-19T00:00:00Z	NA	NA	649427613276.773	NA	NA	51363460.95510256
1979-04-20T00:00:00Z	NA	NA	649293208977.5084	NA	NA	51363460.95510256
1979-04-21T00:00:00Z	NA	NA	649001012701.8375	NA	NA	51363460.95510256
1979-04-22T00:00:00Z	NA	NA	648636593881.3098	NA	NA	51363460.95510256
1979-04-23T00:00:00Z	NA	NA	648093600963.7961	NA	NA	51363460.95510256
1979-04-24T00:00:00Z	NA	NA	647455560617.2429	NA	NA	51363460.95510256
1979-04-25T00:00:00Z	NA	NA	646725895604.4596	NA	NA	51363460.95510256
1979-04-26T00:00:00Z	NA	NA	645758656690.4723	NA	NA	51363460.95510256
1979-04-27T00:00:00Z	NA	NA	644692667369.1188	NA	NA	51363460.95510256
1979-04-28T00:00:00Z	NA	NA	643638215677.7422	NA	NA	51363460.95510256
1979-04-29T00:00:00Z	NA	NA	642631576855.1001	NA	NA	51363460.95510256
1979-04-30T00:00:00Z	NA	NA	641621737732.5674	NA	NA	51363460.95510256
1979-05-01T00:00:00Z	NA	NA	640610551305.163	NA	NA	51363460.95510256
1979-05-02T00:00:00Z	NA	NA	639569716850.5802	NA	NA	51363460.95510256
1979-05-03T00:00:00Z	NA	NA	638513414898.0522	NA	NA	51363460.95510256
1979-05-04T00:00:00Z	NA	NA	637529492858.4128	NA	NA	51363460.95510256
1979-05-05T00:00:00Z	NA	NA	636677858728.0983	NA	NA	51363460.95510256
1979-05-06T00:00:00Z	NA	NA	635892285478.3608	NA	NA	51363460.95510256
1979-05-07T00:00:00Z	NA	NA	635180267247.164	NA	NA	51363460.95510256
1979-05-08T00:00:00Z	NA	NA	634472485413.195	NA	NA	51363460.95510256
1979-05-09T00:00:00Z	NA	NA	633689040516.3491	NA	NA	51363460.95510256
1979-05-10T00:00:00Z	NA	NA	632840614695.4576	NA	NA	51363460.95510256
1979-05-11T00:00:00Z	NA	NA	632024153184.3439	NA	NA	51363460.95510256
1979-05-12T00:00:00Z	NA	NA	631209758122.5564	NA	NA	51363460.95510256
1979-05-13T00:00:00Z	NA	NA	630365827420.2568	NA	NA	51363460.95510256
1979-05-14T00:00:00Z	NA	NA	629506807741.4375	NA	NA	51363460.95510256
1979-05-15T00:00:00Z	NA	NA	628560165088.5356	NA	NA	51363460.95510256
1979-05-16T00:00:00Z	NA	NA	627601790558.2854	NA	NA	51363460.95510256
1979-05-17T00:00:00Z	NA	NA	626554213988.327	NA	NA	51363460.95510256
1979-05-18T00:00:00Z	NA	NA	625301783260.4861	NA	NA	51363460.95510256
1979-05-19T00:00:00Z	NA	NA	623803756313.0203	NA	NA	51363460.95510256
1979-05-20T00:00:00Z	NA	NA	622252343892.5171	NA	NA	51363460.95510256
1979-05-21T00:00:00Z	NA	NA	620653114165.0809	NA	NA	51363460.95510256
1979-05-22T00:00:00Z	NA	NA	619108965228.8239	NA	NA	51363460.95510256
1979-05-23T00:00:00Z	NA	NA	617537726564.5171	NA	NA	51363460.95510256
1979-05-24T00:00:00Z	NA	NA	616014042284.5126	NA	NA	51363460.95510256
1979-05-25T00:00:00Z	NA	NA	614426095892.2041	NA	NA	51363460.95510256
1979-05-26T00:00:00Z	NA	NA	612716133539.4421	NA	NA	51363460.95510256
1979-05-27T00:00:00Z	NA	NA	610887816702.563	NA	NA	51363460.95510256
1979-05-28T00:00:00Z	332160133035.5254	278727683667.0376	610887816702.563	27928031.231827155	23435429.72327541	51363460.95510256
1979-05-29T00:00:00Z	595580813897.4938	20534810004.706135	616115623902.2	49443423.93203515	1920037.0230674148	51363460.95510256
1979-05-30T00:00:00Z	584631717953.3958	25564840435.81029	610196558389.206	48958116.30642426	2405344.6486783028	51363460.95510256
1979-05-31T00:00:00Z	603255411019.651	6294172626.568047	609549583646.219	50738920.65133864	624540.303763926	51363460.95510256
1979-06-01T00:00:00Z	599424805078.5225	6681337910.316254	606106142988.8387	50692388.149787486	671072.8053150773	51363460.95510256
1979-06-02T00:00:00Z	592696572527.5648	9345616882.527967	602042189410.0928	50417335.59796381	946125.3571387529	51363460.95510256
1979-06-03T00:00:00Z	589889384240.06	8930171024.578615	598819555264.6387	50448687.204900324	914773.7502022386	51363460.95510256
1979-06-04T00:00:00Z	588033320373.4359	7872507869.835172	595905828243.2711	50546118.79566926	817342.1594333053	51363460.95510256
1979-06-05T00:00:00Z	570952709309.065	15678527646.697697	586631236955.7627	49454916.017121136	1908544.9379814267	51363460.95510256
1979-06-06T00:00:00Z	564781714760.9817	17125489616.840855	581907204377.8225	49263161.980157495	2100298.9749450684	51363460.95510256
1979-06-07T00:00:00Z	561717123688.3573	16533171579.533083	578250295267.8904	49318451.20889121	2045009.74621135	51363460.95510256
1979-06-08T00:00:00Z	555421105654.2795	18066010828.78549	573487116483.0651	49112469.78874791	2250991.166354656	51363460.95510256
1979-06-09T00:00:00Z	491240180888.3505	36020110696.14311	527260291584.49365	44254835.63056335	7108625.324539214	51363460.95510256
1979-06-10T00:00:00Z	520018900882.6742	21615653803.031025	541634554685.7052	47048786.62091339	4314674.334189177	51363460.95510256
1979-06-11T00:00:00Z	502017252762.82336	27282547510.831604	529299800273.65497	45889564.89090124	5473896.064201325	51363460.95510256
1979-06-12T00:00:00Z	511138562908.968	21528842587.552856	532667405496.5209	47006446.646178454	4357014.308924109	51363460.95510256
1979-06-13T00:00:00Z	481329725898.9016	32211525047.54708	513541250946.44867	44816977.489975244	6546483.465127319	51363460.95510256
1979-06-14T00:00:00Z	485855130166.8383	28408478625.4438	514263608792.2821	45547679.23877475	5815781.716327816	51363460.95510256
1979-06-15T00:00:00Z	527983184028.91656	8472093625.661356	536455277654.57794	49578581.26328701	1784879.691815555	51363460.95510256
1979-06-16T00:00:00Z	520747146547.27905	9974486907.1553	530721633454.4343	49247347.714266956	2116113.240835607	51363460.95510256
1979-06-17T00:00:00Z	505974719063.787	14498069496.519552	520472788560.3065	48271634.42745119	3091826.5276513696	51363460.95510256
1979-06-18T00:00:00Z	495024603520.73773	17368228272.258507	512392831792.9962	47636782.34195262	3726678.613149941	51363460.95510256
1979-06-19T00:00:00Z	492976903000.23773	16572686101.931011	509549589102.16876	47779995.9559558	3583464.9991467595	51363460.95510256
1979-06-20T00:00:00Z	505014125893.94214	10102772848.793865	515116898742.736	49149793.07139319	2213667.883709371	51363460.95510256
1979-06-21T00:00:00Z	506168076070.1658	8472143379.411377	514640219449.57715	49488070.87538624	1875390.0797163248	51363460.95510256
1979-06-22T00:00:00Z	503349492998.808	8572097137.073162	511921590135.88116	49449921.47343582	1913539.4816667438	51363460.95510256
1979-06-23T00:00:00Z	502236946604.18286	8050131395.358139	510287077999.541	49549752.270154595	1813708.6849479675	51363460.95510256
1979-06-24T00:00:00Z	490698827784.47	11809858619.58514	502508686404.0551	48688357.41324228	2675103.5418602824	51363460.95510256
1979-06-25T00:00:00Z	493217137453.9452	9820225114.743258	503037362568.6885	49117230.97673619	2246229.978366375	51363460.95510256
1979-06-26T00:00:00Z	495049641179.12964	8218987655.525099	503268628834.6547	49464195.21188593	1899265.7432166338	51363460.95510256
1979-06-27T00:00:00Z	496934475466.0403	6590550023.8028145	503525025489.8431	49822864.16002482	1540596.7950777411	51363460.95510256
1979-06-28T00:00:00Z	493111935529.552	7274873949.716454	500386809479.26843	49649014.42791414	1714446.5271884203	51363460.95510256
1979-06-29T00:00:00Z	488340038403.3961	8311916497.066675	496651954900.46277	49389780.151252866	1973680.803849697	51363460.95510256
1979-06-30T00:00:00Z	477763941825.7597	11575360858.95662	489339302684.7163	48598869.918001235	2764591.0371013284	51363460.95510256
1979-07-01T00:00:00Z	459653060759.3522	17681843520.152813	477334904279.505	47119622.3878687	4243838.5672338605	51363460.95510256
1979-07-02T00:00:00Z	454755979562.7503	18490001485.75304	473245981048.50336	46894100.32482171	4469360.630280852	51363460.95510256
1979-07-03T00:00:00Z	452661018205.58563	18234849397.32895	470895867602.91455	46922479.37495273	4440981.580149829	51363460.95510256
1979-07-04T00:00:00Z	456469246295.5416	15717455957.323828	472186702252.8655	47501642.79081637	3861818.164286196	51363460.95510256
1979-07-05T00:00:00Z	448686000552.9595	17808907605.70519	466494908158.6647	46958918.46894348	4404542.486159086	51363460.95510256
1979-07-06T00:00:00Z	431764650747.80225	23400159186.202393	455164809934.00464	45544682.86584428	5818778.089258283	51363460.95510256
1979-07-07T00:00:00Z	440201805973.7512	19075518069.82686	459277324043.57806	46577440.166543126	4786020.788559437	51363460.95510256
1979-07-08T00:00:00Z	444198551856.0533	16586911201.912956	460785463057.96625	47165615.66219422	4197845.292908341	51363460.95510256
1979-07-09T00:00:00Z	449329898434.46497	13787536858.777128	463117435293.24207	47841535.41645926	3521925.5386433005	51363460.95510256
1979-07-10T00:00:00Z	440435988293.84174	16428679816.284525	456864668110.1263	47140226.43835127	4223234.516751289	51363460.95510256
1979-07-11T00:00:00Z	405235119534.9878	28879911128.86403	434115030663.8518	43910484.661061525	7452976.294041038	51363460.95510256
1979-07-12T00:00:00Z	393640407974.9988	32178793727.16926	425819201702.168	43008831.6973061	8354629.257796466	51363460.95510256
1979-07-13T00:00:00Z	385538975034.1371	34063609603.994064	419602584638.13116	42463399.37492755	8900061.580175012	51363460.95510256
1979-07-14T00:00:00Z	375818710544.2246	36552814398.18501	412371524942.4096	41754277.51191497	9609183.443187594	51363460.95510256
1979-07-15T00:00:00Z	384826152296.62885	31946265892.735973	416772418189.3648	42900473.38612524	8462987.568977326	51363460.95510256
1979-07-16T00:00:00Z	408806045880.49756	21734813800.94851	430540859681.44604	45544958.613617	5818502.34148556	51363460.95510256
1979-07-17T00:00:00Z	414605070931.57263	18838043909.88271	433443114841.4553	46277817.55757907	5085643.397523493	51363460.95510256
1979-07-18T00:00:00Z	409706412148.3954	20128947841.200783	429835359989.5962	45892662.58043876	5470798.3746638	51363460.95510256
1979-07-19T00:00:00Z	415730539640.074	17324889788.843227	433055429428.9172	46614367.409002215	4749093.546100348	51363460.95510256
1979-07-20T00:00:00Z	417941211595.2854	16042334794.26563	433983546389.551	46930250.7140398	4433210.24106276	51363460.95510256
1979-07-21T00:00:00Z	406868967880.1415	19740534855.32398	426609502735.46545	45876278.37396705	5487182.581135511	51363460.95510256
1979-07-22T00:00:00Z	409683365450.37427	18159764476.27486	427843129926.6491	46275364.71762803	5088096.237474531	51363460.95510256
1979-07-23T00:00:00Z	396576047509.9791	22437264578.44564	419013312088.42474	45040833.5787099	6322627.3763926625	51363460.95510256
1979-07-24T00:00:00Z	394106087336.7139	22709142916.480045	416815230253.194	44919566.03037411	6443894.924728453	51363460.95510256
1979-07-25T00:00:00Z	396692275599.2005	21101949582.894604	417794225182.0951	45329477.69386503	6033983.261237532	51363460.95510256
1979-07-26T00:00:00Z	391231624978.8464	22514481885.387104	413746106864.23346	44882948.01009843	6480512.945004135	51363460.95510256
1979-07-27T00:00:00Z	390413065916.2574	22266086009.097946	412679151925.35535	44908624.56277996	6454836.3923226	51363460.95510256
1979-07-28T00:00:00Z	385666592217.56726	23442216822.21755	409108809039.7848	44522150.34045306	6841310.614649504	51363460.95510256
1979-07-29T00:00:00Z	400181058301.2719	17712537311.44239	417893595612.7143	46144145.993379384	5219314.961723179	51363460.95510256
1979-07-30T00:00:00Z	403090286217.60266	16324699288.689405	419414985506.29205	46514163.667126745	4849297.287975818	51363460.95510256
1979-07-31T00:00:00Z	400590747356.5576	16918410205.139175	417509157561.6968	46301961.0727807	5061499.882321864	51363460.95510256
1979-08-01T00:00:00Z	395848170670.42035	18302674902.905598	414150845573.3259	45851116.388424546	5512344.566678017	51363460.95510256
1979-08-02T00:00:00Z	401536713845.90186	15949528508.335247	417486242354.2371	46518654.03794363	4844806.9171589315	51363460.95510256
1979-08-03T00:00:00Z	404935192539.17804	14510736779.004066	419445929318.1821	46919064.08782241	4444396.867280155	51363460.95510256
1979-08-04T00:00:00Z	404363848388.0358	14513187444.7909	418877035832.8267	46884750.38180086	4478710.573301703	51363460.95510256
1979-08-05T00:00:00Z	392093755979.97455	18505609565.539177	410599365545.51373	45620164.19485688	5743296.760245681	51363460.95510256
1979-08-06T00:00:00Z	403185697527.9553	14398922887.318684	417584620415.274	46851373.07709554	4512087.8780070245	51363460.95510256
1979-08-07T00:00:00Z	408466487486.6904	12431585351.99476	420898072838.6852	47432992.42779523	3930468.5273073316	51363460.95510256
1979-08-08T00:00:00Z	412566480161.4293	10954975779.9784	423521455941.4077	47868886.64128643	3494574.31381613	51363460.95510256
1979-08-09T00:00:00Z	410402573233.87775	11636453588.082254	422039026821.96	47624124.85724789	3739336.097854674	51363460.95510256
1979-08-10T00:00:00Z	414979563178.9623	10065179785.70727	425044742964.66956	48099080.916377306	3264380.038725257	51363460.95510256
1979-08-11T00:00:00Z	420019150767.2544	8386495328.477004	428405646095.7314	48616524.38995552	2746936.5651470423	51363460.95510256
1979-08-12T00:00:00Z	423085429271.93225	7436159936.642293	430521589208.5745	48904694.35150033	2458766.6036022305	51363460.95510256
1979-08-13T00:00:00Z	426714276066.33984	6350113305.989625	433064389372.32947	49242410.143769205	2121050.8113333583	51363460.95510256
1979-08-14T00:00:00Z	432319148200.0929	4655024617.757446	436974172817.85034	49788631.56746936	1574829.3876332045	51363460.95510256
1979-08-15T00:00:00Z	434665603618.92633	4110146781.9847436	438775750400.9111	49957568.372986495	1405892.5821160674	51363460.95510256
1979-08-16T00:00:00Z	435406615973.309	4112012862.243188	439518628835.5522	49943118.47266525	1420342.4824373126	51363460.95510256
1979-08-17T00:00:00Z	437016289881.3566	3854587723.4313936	440870877604.788	50017887.5436272	1345573.4114753604	51363460.95510256
1979-08-18T00:00:00Z	437216698790.9254	4022400741.106633	441239099532.03204	49946062.58972567	1417398.3653768897	51363460.95510256
1979-08-19T00:00:00Z	433024830306.22406	5505769281.125437	438530599587.3495	49410730.47772354	1952730.477379024	51363460.95510256
1979-08-20T00:00:00Z	414512189370.04266	10968669854.863558	425480859224.90625	47356930.46661514	4006530.4884874225	51363460.95510256
1979-08-21T00:00:00Z	416923649137.3221	10343027653.252981	427266676790.5751	47553874.751598835	3809586.203503728	51363460.95510256
1979-08-22T00:00:00Z	430451533145.0752	6450005315.242162	436901538460.3174	48955230.12063515	2408230.834467411	51363460.95510256
1979-08-23T00:00:00Z	433752148258.48456	5593057119.896753	439345205378.3813	49254009.326836765	2109451.628265798	51363460.95510256
1979-08-24T00:00:00Z	434149229099.91406	5566929910.8949995	439716159010.8091	49245326.31932193	2118134.6357806325	51363460.95510256
1979-08-25T00:00:00Z	437816830703.5796	4619390911.904779	442436221615.4844	49586477.67078698	1776983.284315586	51363460.95510256
1979-08-26T00:00:00Z	439825993964.9438	4157008650.1543384	443983002615.09814	49747501.497109294	1615959.457993269	51363460.95510256
1979-08-27T00:00:00Z	440354869505.72284	4108924957.68947	444463794463.4123	49750859.113003194	1612601.8420993686	51363460.95510256
1979-08-28T00:00:00Z	439934215719.4564	4323701615.400386	444257917334.8568	49651600.80953109	1711860.1455714703	51363460.95510256
1979-08-29T00:00:00Z	443918753606.7099	3342850902.958155	447261604509.668	50022783.22355878	1340677.7315437794	51363460.95510256
1979-08-30T00:00:00Z	444523468307.90814	3284146744.2941256	447807615052.2023	50032834.96614504	1330625.9889575243	51363460.95510256
1979-08-31T00:00:00Z	443570988394.4499	3630529608.617785	447201518003.0677	49879551.37323302	1483909.5818695426	51363460.95510256
1979-09-01T00:00:00Z	447116072062.36395	2806767132.370499	449922839194.73444	50200546.41759902	1162914.5375035405	51363460.95510256
1979-09-02T00:00:00Z	447492184231.6621	2794913616.5377936	450287097848.1999	50193163.36331773	1170297.5917848349	51363460.95510256
1979-09-03T00:00:00Z	446317694027.8714	3137929244.267965	449455623272.13934	50037684.907081544	1325776.0480210185	51363460.95510256
1979-09-04T00:00:00Z	444986050214.9475	3505935102.7319794	448491985317.6795	49869280.0830515	1494180.8720510602	51363460.95510256
1979-09-05T00:00:00Z	446052729065.6225	3268442060.3689284	449321171125.99146	49955713.86871374	1407747.0863888264	51363460.95510256
1979-09-06T00:00:00Z	450709680258.6432	2091745683.1008291	452801425941.744	50445875.95112914	917585.0039734244	51363460.95510256
1979-09-07T00:00:00Z	450914410424.3528	2050840378.4983346	452965250802.85114	50452904.41551393	910556.5395886302	51363460.95510256
1979-09-08T00:00:00Z	452216994972.9756	1794142509.3494282	454011137482.325	50555511.22619891	807949.7289036512	51363460.95510256
1979-09-09T00:00:00Z	451912372149.99066	1955941713.3666086	453868313863.3573	50472920.330747664	890540.6243548989	51363460.95510256
1979-09-10T00:00:00Z	451996285538.25684	2035332721.1003692	454031618259.3572	50426300.84877092	937160.1063316464	51363460.95510256
1979-09-11T00:00:00Z	453530267617.98505	1772510757.7466514	455302778375.7317	50535733.89446974	827727.0606328249	51363460.95510256
1979-09-12T00:00:00Z	455039420516.199	1534562453.118057	456573982969.317	50636023.45476884	727437.5003337264	51363460.95510256
1979-09-13T00:00:00Z	455399191238.5757	1587113849.7152941	456986305088.29095	50601798.814341664	761662.1407608986	51363460.95510256
1979-09-14T00:00:00Z	457558228427.23773	1255457641.7134893	458813686068.95123	50750165.8715809	613295.0835216641	51363460.95510256
1979-09-15T00:00:00Z	458655609861.04663	1197482683.6630034	459853092544.70966	50769645.41931069	593815.5357918739	51363460.95510256
1979-09-16T00:00:00Z	458971080235.9955	1328340268.6666217	460299420504.6621	50696655.772545874	666805.1825566888	51363460.95510256
1979-09-17T00:00:00Z	460496381212.55273	1192959087.2058055	461689340299.75854	50755087.603082955	608373.352019608	51363460.95510256
1979-09-18T00:00:00Z	463940781717.8333	623988417.4150991	464564770135.2484	51033286.86006594	330174.09503662586	51363460.95510256
1979-09-19T00:00:00Z	464906602576.04504	587230263.2881808	465493832839.33325	51046096.493683696	317364.4614188671	51363460.95510256
1979-09-20T00:00:00Z	466639585560.0151	407234719.58505064	467046820279.6001	51135975.54565126	227485.40945130587	51363460.95510256
1979-09-21T00:00:00Z	467613866820.2835	391219545.98614854	468005086366.26965	51139564.78221667	223896.17288589478	51363460.95510256
1979-09-22T00:00:00Z	468972427770.61633	312160063.07928354	469284587833.6956	51179051.84318715	184409.11191540956	51363460.95510256
1979-09-23T00:00:00Z	469296466223.73224	441325413.4021352	469737791637.1344	51098710.52159792	264750.43350464106	51363460.95510256
1979-09-24T00:00:00Z	471911702889.4783	145564334.6422222	472057267224.1205	51266819.235767305	96641.719335258	51363460.95510256
1979-09-25T00:00:00Z	473588860536.8781	21223590.440178983	473610084127.3183	51341855.56273335	21605.39236921072	51363460.95510256
1979-09-26T00:00:00Z	NA	NA	474552465772.2856	NA	NA	51363460.95510256
1979-09-27T00:00:00Z	NA	NA	475521702238.68195	NA	NA	51363460.95510256
1979-09-28T00:00:00Z	NA	NA	476436310214.1844	NA	NA	51363460.95510256
1979-09-29T00:00:00Z	NA	NA	477264502678.2131	NA	NA	51363460.95510256
1979-09-30T00:00:00Z	NA	NA	478067931699.2845	NA	NA	51363460.95510256
1979-10-01T00:00:00Z	NA	NA	478910275951.93665	NA	NA	51363460.95510256
1979-10-02T00:00:00Z	NA	NA	479771906946.2919	NA	NA	51363460.95510256
1979-10-03T00:00:00Z	NA	NA	480673601337.5161	NA	NA	51363460.95510256
1979-10-04T00:00:00Z	NA	NA	481701772224.3787	NA	NA	51363460.95510256
1979-10-05T00:00:00Z	NA	NA	482836829348.4619	NA	NA	51363460.95510256
1979-10-06T00:00:00Z	NA	NA	484064173556.7898	NA	NA	51363460.95510256
1979-10-07T00:00:00Z	NA	NA	485397210121.8773	NA	NA	51363460.95510256
1979-10-08T00:00:00Z	NA	NA	486811234934.9484	NA	NA	51363460.95510256
1979-10-09T00:00:00Z	NA	NA	488276703151.4391	NA	NA	51363460.95510256
1979-10-10T00:00:00Z	NA	NA	489829926933.06244	NA	NA	51363460.95510256
1979-10-11T00:00:00Z	NA	NA	491476855107.7696	NA	NA	51363460.95510256
1979-10-12T00:00:00Z	NA	NA	493170819102.352	NA	NA	51363460.95510256
1979-10-13T00:00:00Z	NA	NA	495006349906.55133	NA	NA	51363460.95510256
1979-10-14T00:00:00Z	NA	NA	497016605442.2114	NA	NA	51363460.95510256
1979-10-15T00:00:00Z	NA	NA	499110531852.75934	NA	NA	51363460.95510256
1979-10-16T00:00:00Z	NA	NA	501197418567.58997	NA	NA	51363460.95510256
1979-10-17T00:00:00Z	NA	NA	503204348600.1281	NA	NA	51363460.95510256
1979-10-18T00:00:00Z	NA	NA	505164496594.5673	NA	NA	51363460.95510256
1979-10-19T00:00:00Z	NA	NA	507117213859.0738	NA	NA	51363460.95510256
1979-10-20T00:00:00Z	NA	NA	509030207269.87177	NA	NA	51363460.95510256
1979-10-21T00:00:00Z	NA	NA	510791767467.6914	NA	NA	51363460.95510256
1979-10-22T00:00:00Z	NA	NA	512445581909.79504	NA	NA	51363460.95510256
1979-10-23T00:00:00Z	NA	NA	514098834810.5272	NA	NA	51363460.95510256
1979-10-24T00:00:00Z	NA	NA	515808518190.237	NA	NA	51363460.95510256
1979-10-25T00:00:00Z	NA	NA	517602637530.5287	NA	NA	51363460.95510256
1979-10-26T00:00:00Z	NA	NA	519466756300.94714	NA	NA	51363460.95510256
1979-10-27T00:00:00Z	NA	NA	521425803760.5643	NA	NA	51363460.95510256
1979-10-28T00:00:00Z	NA	NA	523456010331.1713	NA	NA	51363460.95510256
1979-10-29T00:00:00Z	NA	NA	525464826576.3399	NA	NA	51363460.95510256
1979-10-30T00:00:00Z	NA	NA	527428743352.5606	NA	NA	51363460.95510256
1979-10-31T00:00:00Z	NA	NA	529369073983.6997	NA	NA	51363460.95510256
1979-11-01T00:00:00Z	NA	NA	531250609609.8036	NA	NA	51363460.95510256
1979-11-02T00:00:00Z	NA	NA	533060473841.94324	NA	NA	51363460.95510256
1979-11-03T00:00:00Z	NA	NA	534932363925.6853	NA	NA	51363460.95510256
1979-11-04T00:00:00Z	NA	NA	536900775370.2263	NA	NA	51363460.95510256
1979-11-05T00:00:00Z	NA	NA	538906081078.5801	NA	NA	51363460.95510256
1979-11-06T00:00:00Z	NA	NA	540935411600.1259	NA	NA	51363460.95510256
1979-11-07T00:00:00Z	NA	NA	542927460441.3836	NA	NA	51363460.95510256
1979-11-08T00:00:00Z	NA	NA	544882912519.70404	NA	NA	51363460.95510256
1979-11-09T00:00:00Z	NA	NA	546802440169.535	NA	NA	51363460.95510256
1979-11-10T00:00:00Z	NA	NA	548686703373.5867	NA	NA	51363460.95510256
1979-11-11T00:00:00Z	NA	NA	550536349989.7507	NA	NA	51363460.95510256
1979-11-12T00:00:00Z	NA	NA	552352015973.8502	NA	NA	51363460.95510256
1979-11-13T00:00:00Z	NA	NA	554134325598.2979	NA	NA	51363460.95510256
1979-11-14T00:00:00Z	NA	NA	555883891666.7363	NA	NA	51363460.95510256
1979-11-15T00:00:00Z	NA	NA	557601315724.7365	NA	NA	51363460.95510256
1979-11-16T00:00:00Z	NA	NA	559287188266.6233	NA	NA	51363460.95510256
1979-11-17T00:00:00Z	NA	NA	560942088938.5038	NA	NA	51363460.95510256
1979-11-18T00:00:00Z	NA	NA	562566586737.5636	NA	NA	51363460.95510256
1979-11-19T00:00:00Z	NA	NA	564161240207.7029	NA	NA	51363460.95510256
1979-11-20T00:00:00Z	NA	NA	565726597631.5782	NA	NA	51363460.95510256
1979-11-21T00:00:00Z	NA	NA	567263197219.116	NA	NA	51363460.95510256
1979-11-22T00:00:00Z	NA	NA	568771567292.5625	NA	NA	51363460.95510256
1979-11-23T00:00:00Z	NA	NA	570252226468.1354	NA	NA	51363460.95510256
1979-11-24T00:00:00Z	NA	NA	571705683834.3363	NA	NA	51363460.95510256
1979-11-25T00:00:00Z	NA	NA	573132439126.9895	NA	NA	51363460.95510256
1979-11-26T00:00:00Z	NA	NA	574532982901.0629	NA	NA	51363460.95510256
1979-11-27T00:00:00Z	NA	NA	575907796699.3336	NA	NA	51363460.95510256
1979-11-28T00:00:00Z	NA	NA	577257353217.9554	NA	NA	51363460.95510256
1979-11-29T00:00:00Z	NA	NA	578582116468.983	NA	NA	51363460.95510256
1979-11-30T00:00:00Z	NA	NA	579882541939.9111	NA	NA	51363460.95510256
1979-12-01T00:00:00Z	NA	NA	581159076750.2834	NA	NA	51363460.95510256
1979-12-02T00:00:00Z	NA	NA	582412159805.4233	NA	NA	51363460.95510256
1979-12-03T00:00:00Z	NA	NA	583642221947.3407	NA	NA	51363460.95510256
1979-12-04T00:00:00Z	NA	NA	584849686102.8667	NA	NA	51363460.95510256
1979-12-05T00:00:00Z	NA	NA	586034967429.0665	NA	NA	51363460.95510256
1979-12-06T00:00:00Z	NA	NA	587198473455.9813	NA	NA	51363460.95510256
1979-12-07T00:00:00Z	NA	NA	588340604226.7473	NA	NA	51363460.95510256
1979-12-08T00:00:00Z	NA	NA	589461752435.1406	NA	NA	51363460.95510256
1979-12-09T00:00:00Z	NA	NA	590562303560.596	NA	NA	51363460.95510256
1979-12-10T00:00:00Z	NA	NA	591642636000.7437	NA	NA	51363460.95510256
1979-12-11T00:00:00Z	NA	NA	592703121201.5133	NA	NA	51363460.95510256
1979-12-12T00:00:00Z	NA	NA	593744123784.8455	NA	NA	51363460.95510256
1979-12-13T00:00:00Z	NA	NA	594766001674.0586	NA	NA	51363460.95510256
1979-12-14T00:00:00Z	NA	NA	595769106216.9121	NA	NA	51363460.95510256
1979-12-15T00:00:00Z	NA	NA	596753782306.4086	NA	NA	51363460.95510256
1979-12-16T00:00:00Z	NA	NA	597720368499.377	NA	NA	51363460.95510256
1979-12-17T00:00:00Z	NA	NA	598669197132.8771	NA	NA	51363460.95510256
1979-12-18T00:00:00Z	NA	NA	599600594438.4655	NA	NA	51363460.95510256
1979-12-19T00:00:00Z	NA	NA	600514880654.362	NA	NA	51363460.95510256
1979-12-20T00:00:00Z	NA	NA	601412370135.5568	NA	NA	51363460.95510256
1979-12-21T00:00:00Z	NA	NA	602293371461.8922	NA	NA	51363460.95510256
1979-12-22T00:00:00Z	NA	NA	603158187544.1616	NA	NA	51363460.95510256
1979-12-23T00:00:00Z	NA	NA	604007115728.2572	NA	NA	51363460.95510256
1979-12-24T00:00:00Z	NA	NA	604840447897.4055	NA	NA	51363460.95510256
1979-12-25T00:00:00Z	NA	NA	605658470572.524	NA	NA	51363460.95510256
