time,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
1979-01-02,72.89054122567177,179.08166567484537,-23.660000864664692,81.39838982350877,3.7573291919385547,0,0
1979-01-03,78.06554202238719,188.41249910990396,-20.68166643778481,82.95981576716261,4.92028127835506,0,0
1979-01-04,84.62958441178004,170.91750272115073,-20.305415217081684,78.64199439102794,5.106534711441864,0,0
1979-01-05,95.98941699663798,145.02416769663492,-25.79791679382322,82.04466386999303,4.1007611661955545,0,0
1979-01-06,94.54329101244609,154.80958239237467,-23.854582850138325,83.62020599451618,4.5352718149804545,0,0
1979-01-07,72.29775016506512,201.46041425069174,-19.518331909179665,84.20913198274289,3.279987412250463,0,0
1979-01-08,80.1029582619667,196.77291615804037,-20.027500534057594,83.69350169205798,4.789892752422416,0,0
1979-01-09,95.19658382733662,185.13166427612305,-16.22708104451495,83.06371313447309,3.9987823918177834,0,0
1979-01-10,86.14475135008495,184.8566691080729,-20.750415547688778,77.63443057379848,2.842789259586262,0,0
1979-01-11,76.20850072304408,182.62875048319498,-23.636666361490864,69.82118754355346,2.9575442144401802,0,0.007604000121355058
1979-01-12,68.36408406496048,241.6924991607666,-15.710003916422503,85.14156700593293,3.338270938703285,0,0.011968999980017542
1979-01-13,89.82558365662892,219.9724998474121,-16.012501780192036,83.71339631614958,5.411182434756472,0,0.004478999944403768
1979-01-14,102.09095744291942,130.11875120798746,-25.970416768391903,79.3007095324825,4.5542497360770025,0,0.0021320000290870667
1979-01-15,85.49891448020935,173.21499951680502,-27.08291664123533,80.87252349147896,3.0841500028308095,0,0.005575000047683716
1979-01-16,83.61662403742473,209.13833363850912,-19.33124961853025,83.06082602687184,2.6564707962783243,0,0.0050639999657869335
1979-01-17,101.96574870745341,211.22999699910483,-15.576664988199846,87.0698946045003,3.4925532050186003,0,0.003410999923944473
1979-01-18,95.71208397547404,176.13249969482422,-20.47416788736977,82.81636283578577,2.8090601593383306,0,0.0026790000125765804
1979-01-19,59.75045804182688,275.80791600545246,-9.542082214355446,87.60094627089134,4.547150468091813,0,0.05486300032585859
1979-01-20,80.14258309205373,268.8520857493083,-7.354168955485004,90.93897222736528,2.4433763105217383,0,0.003354000020772219
1979-01-21,76.30945821603139,256.85791333516437,-6.857500457763649,90.92156543015435,4.1893315708735255,0,0.004543999899178744
1979-01-22,87.78070756296317,234.1991704305013,-11.682079060872374,89.31960084589251,4.091931899786414,0,0.025595999881625173
1979-01-23,85.83370810747147,246.41958300272623,-10.063753509521462,86.55541130446787,6.958200355939263,0,0.05509999960660934
1979-01-24,113.89570760726929,145.73541641235352,-22.996666336059548,83.75079641112072,3.596298073664039,0,0
1979-01-25,101.09083346525829,184.78041712443033,-21.84958178202309,81.6103397398387,2.4210830354232216,0,0
1979-01-26,87.6599995692571,265.7749964396159,-10.679167175292946,86.15464456192514,2.351686349993052,0,0.026101000532507898
1979-01-27,86.27574996153514,279.3599967956543,-6.427497609456357,90.50659944117527,4.143812534663964,0,0.02248800002038479
1979-01-28,42.152291893959045,267.28666432698566,-8.714998626708962,87.82715743509422,4.764605833401565,0,0.007021999917924404
1979-01-29,88.32075119018555,250.20291709899902,-11.90999577840167,86.74713523979943,3.5853371083691243,0,0
1979-01-30,60.72491602102915,249.3579158782959,-12.59166310628253,86.1401679342617,3.0985178452486526,0,0
1979-01-31,77.24162530899048,243.60667101542154,-13.612084452311175,84.787971660567507,3.617002728996345,0,0
1979-02-01,90.95291670163472,227.99458249409994,-14.994168980916319,82.86364652117452,2.2207243046155294,0,0.010946000069379807
1979-02-02,79.31779154141744,242.06749725341797,-13.070832316080706,86.34957575605388,1.7593776978911917,0,0.013830000087618827
1979-02-03,91.71079166730244,237.5250015258789,-14.320835494995094,81.64439559883756,3.4774691761943717,0,0
1979-02-04,126.80462471644084,150.9095837275187,-22.790832901000954,79.72057956459643,5.617851058548814,0,4.670000076293945e-4
1979-02-05,110.11545848846436,178.40666834513345,-27.098748906453427,79.71991330251717,4.387749579306307,0,0
1979-02-06,106.07225060462952,256.00791613260907,-12.49166590372719,84.0049323840759,4.4156952037429145,0,0.007142000049352646
1979-02-07,123.43525044123332,182.9779167175293,-19.92333132425942,80.55365639807728,4.33473347378399,0,0
1979-02-08,133.97108300526938,150.20791880289713,-23.75041809082029,78.74497715770191,3.377583706929963,0,0
1979-02-09,106.39483388264973,178.3954168955485,-25.677500788370747,79.84327737063693,2.893919329849814,0,6.60000005736947e-4
1979-02-10,93.43508307139079,237.43249893188477,-17.627917353312153,82.83073652963917,3.7316753863199805,0,0.004135000025853514
1979-02-11,92.4831223487854,257.5945816040039,-13.061251068115212,84.806846991642,2.6679178201840617,0,0.012622999846935271
1979-02-12,106.72437477111816,243.3758347829183,-11.891667429606096,85.56469138038992,3.0621202763347988,0,0.044460000460967423
1979-02-13,92.90512418746948,262.2258383433024,-10.722916666666643,85.86800971921427,3.134936962281429,0,5.760000087320805e-4
1979-02-14,126.40845775604248,257.29041226704913,-6.435833994547504,91.0683153578975,3.941675596080205,0,0.0021659999713301657
1979-02-15,43.22700055440267,273.26624552408856,-7.888747914632138,88.73091629285703,6.274094765854986,0,0.013572000181302429
1979-02-16,130.22137260437012,174.35625076293945,-21.92583376566567,78.14896367537807,6.232852010114905,0,3.800000064074993e-5
1979-02-17,136.3398323059082,159.7704168955485,-25.390002314249653,78.03752374293529,3.712121158027551,0,0
1979-02-18,134.7714172999064,217.66166559855142,-16.437500381469704,82.45211610826499,3.788182998900254,0,0
1979-02-19,134.0807088216146,198.4908332824707,-17.561666234334286,86.58562446634086,3.864060878491779,0,0.010282000303268432
1979-02-20,132.25883356730142,236.2079175313314,-7.725414021809873,92.25176543531467,3.1537040542104364,0,0
1979-02-21,115.60433419545491,276.3354155222575,-3.849999491373675,91.86088516494738,4.699128101928148,0,0.11979899823665618
1979-02-22,79.11054261525472,265.15666516621906,-7.0887486775715915,89.90954884366424,4.906285824855817,5.911999940872193e-4,0.028900000378489495
1979-02-23,120.74820804595947,276.1104157765706,-1.9345827738443784,90.23960519205302,6.826283929238291,0.0029411000236868857,0.011089999973773957
1979-02-24,154.03462632497153,195.10708363850912,-13.348750813802061,84.70508838057603,3.345534165214266,0,0
1979-02-25,153.47045803070068,218.04875119527182,-11.44708353678383,82.99140556603973,1.772713249170936,0,0
1979-02-26,159.65566730499268,202.4983310699463,-11.199997329711891,83.8842888143078,3.1430173354203865,0,0
1979-02-27,138.5386241277059,255.55916341145834,-6.0920852661132585,84.64716156034201,3.213241602560675,0,0
1979-02-28,75.93104108174641,274.98582712809247,-3.819999440511045,85.32683078822339,1.5736679606434114,0,0
1979-03-01,154.7763335108757,262.68458366394043,-3.450413767496722,87.90183255317574,2.327772125169414,0,0.039751999378204346
1979-03-02,90.23929034670194,276.82250213623047,-3.4187505086262795,95.39768806006661,4.287727756793327,0.0029610000252723694,0.01946100026369095
1979-03-03,87.59112536907196,310.35125732421875,-0.1966664632161231,94.50683249142166,5.347881624178106,0.0011374000161886214,0.1021769993007183
1979-03-04,90.37341705958049,297.3091634114583,-2.8074948628743264,87.84565634293173,8.276923394601726,0,0.05999400056898594
1979-03-05,188.2152942021688,215.75458145141602,-7.209162139892555,86.16218184319246,4.13108080636984,0,0.0021059999775025063
1979-03-06,110.42500128845374,244.1833324432373,-8.65416310628253,92.88763244023066,3.337212725797406,0,4.3299999961163846e-4
1979-03-07,152.2575013836225,267.1608320871989,-4.847082519531227,87.0539185126934,5.9112029544269324,0,0.005503000298049301
1979-03-08,144.97812396287918,251.76083437601724,-8.125832621256487,88.20562241121208,2.9344835479900957,0,0.0041090001538395884
1979-03-09,165.6907535791397,265.2279167175293,-4.332918548583962,83.36408314114286,5.520777991542428,0,0.0018830000050365924
1979-03-10,137.92341776688895,203.6995817820231,-15.88416455586749,76.59102473380395,5.56326381511593,0,0
1979-03-11,196.50941654046377,209.58125178019205,-13.327497227986632,86.11744616918116,3.864392038579378,0,0
1979-03-12,199.3669579823812,201.8587506612142,-8.633749389648415,87.58773224217391,3.6731151273686646,0,0
1979-03-13,146.64262509346008,255.70166524251303,-3.3858309427896907,91.71094793852745,6.1330027750028515,0,0.003982999920845032
1979-03-14,170.39137558142343,227.25958251953125,-8.85625050862628,81.75659090038147,7.09093968575963,0,0
1979-03-15,213.79570865631104,162.5375010172526,-17.496669514973934,82.18823720382325,3.909456418353191,0,0
1979-03-16,210.23579041163126,208.06208419799805,-9.6012507120768,90.94675388907856,4.562956130549634,0,0
1979-03-17,118.5435426235199,293.4008337656657,0.19583791097007483,91.53785207965088,5.377261321881426,2.2040000557899478e-4,0
1979-03-18,88.19045877456665,317.089173634847,0.580836232503278,98.16500237562971,3.3961186706414837,0.008868000090122223,0.001289999932050705
1979-03-19,196.31595675150552,286.4337501525879,1.7545880635579654,95.71938802633363,4.243967810167466,0.0044732999987900255,0
1979-03-20,103.16866842905681,303.90541585286456,0.5254175821940331,91.54917362371981,4.6963696577635465,0,0
1979-03-21,135.66179418563843,290.0658365885417,0.08584365844728836,92.0449379991368,2.917804370974115,3.200000151991844e-5,0
1979-03-22,70.67325003941853,317.7533327738444,1.1154202779134341,93.21319134629668,3.271069852894509,0.008667199958115816,0
1979-03-23,153.37783479690552,308.2349967956543,1.675002034505231,88.2421280342423,7.577168153461029,0.008088400111533701,0
1979-03-24,224.14141909281412,225.4312515258789,-3.517076873779274,62.2803776798039,8.989381092312556,3.1999999191612e-6,6.070000003091991e-4
1979-03-25,164.93779182434082,200.51250076293945,-6.001250966389951,56.00239815795155,4.823653467194365,0,0
1979-03-26,109.29541667302449,262.4124984741211,-3.5908315022786232,59.326085702853575,3.550646725491918,0,0
1979-03-27,206.20341928799948,257.3487491607666,-2.504996999104795,56.85438360592311,4.131812379288676,0,0
1979-03-28,140.8834195137024,276.0449956258138,0.569581604003929,83.35308368897913,5.790295401608969,4.8270000144839286e-4,2.4800000712275503e-4
1979-03-29,170.63458315531412,264.54624938964844,0.6704193115234602,87.64415566853003,4.124664485431971,0.0015951000060886143,0.003812000062316656
1979-03-30,139.61345760027567,311.0970827738444,2.3775052388509343,88.43672386898162,5.334824411702658,0.013986799888312817,0
1979-03-31,241.34153985977173,213.9733346303304,0.2624997456868717,74.31407821852522,3.839424353396235,0,0
1979-04-01,123.10520648956299,300.1433397928874,1.9308334350586165,70.95989759087246,2.6995436170556486,5.179999768733978e-5,2.6200000196695326e-4
1979-04-02,197.99083224435648,273.9295825958252,1.0175020853678614,69.70363973945801,5.299271494933628,4.958000001497566e-4,0.0030359999695792794
1979-04-03,216.17429095506668,230.70125007629395,-1.3383316040038835,57.870824497131395,3.0785544338036352,0,0
1979-04-04,212.3703773021698,225.67250315348306,-0.45041503906247726,63.09134113881836,3.2803481391926974,9.700000286102295e-6,5.2000000141561035e-5
1979-04-05,164.10021003087363,238.15333048502603,-2.276249949137347,75.62412128833002,7.815252519093408,0,0.0022030000295490027
1979-04-06,251.5283753077189,179.21458371480307,-8.610412343343077,54.395041374900934,6.177271620892852,0,1.2400000356137752e-4
1979-04-07,144.3765815893809,296.3229166666667,-1.402494812011696,54.0094795189639,5.707564495956077,0,0
1979-04-08,92.91583251953125,311.0516637166341,1.3404187520345279,78.53726235476378,4.282308769646858,0,0
1979-04-09,166.90787553787231,293.8400001525879,-0.05041478474932622,71.83429373782498,3.653193802123319,0,0
