date,temp_0,temp_0.5,temp_1,temp_1.5,temp_2,temp_2.5,temp_3,temp_3.5,temp_4
1979-05-05,7.994673837023889,7.994673837023889,7.99467378588667,7.994659373736452,7.994638895415675,7.993337202290807,7.942670912991093,7.716064454525084,7.51737288280983
1979-05-06,8.519345849871385,8.519345849765285,8.519344602630031,8.519306780952615,8.519096361293407,8.51161235669068,8.480136471714093,8.339989525170767,8.300902125731644
1979-05-07,9.134662742800236,9.134662742800236,9.134662742800236,9.134662742800236,9.134662742800236,9.134662742800236,9.134662742800236,9.134662742800236,9.134662742800236
1979-05-08,10.524593957827651,10.524593957827651,10.524593946980158,10.524592375802037,10.524386772728148,10.524197264820979,10.524197264820979,10.524197264820979,10.3036704242292
1979-05-09,10.978476516503843,10.978476516348048,10.978474868496448,10.978431755170998,10.978176629678519,10.970613229094305,10.934913978094999,10.784881461295171,10.740440864748251
1979-05-10,9.555691515418907,9.555691515418907,9.555691515418907,9.555691515418907,9.555691515418907,9.555691515418907,9.555691515418907,9.555691515418907,9.555691515418907
1979-05-11,7.468451696558491,7.468451696558491,7.468451696558491,7.468451696558491,7.468451696558491,7.468451696558491,7.468451696558491,7.468451696558491,7.468451696558491
1979-05-12,6.772167931717615,6.772167931717615,6.772167931717615,6.772167931717615,6.772167931717615,6.772167931717615,6.772167931717615,6.772167931717615,6.772167931717615
1979-05-13,7.468557943030926,7.468557943030926,7.468557943030926,7.468557943030926,7.468557943030926,7.468557943030926,7.468557943030926,7.468557943030926,7.468557943030926
1979-05-14,8.556608059776632,8.556608059575288,8.556607474971226,8.556546485288555,8.555127304422106,8.51925500556722,8.44456646306968,8.253601627148353,8.013263382820982
1979-05-15,10.057013309501546,10.057013309501546,10.057013309501546,10.057013309501546,10.057013309501546,10.057013309501546,10.057013309501546,10.057013309501546,10.057013309501546
1979-05-16,11.224628904530485,11.223688056888072,11.21022655652853,11.048473259393438,10.920173239409108,10.688244620789638,10.605790758343943,10.374021782104732,10.19415067595675
1979-05-17,12.30421188514951,12.304169984442265,12.302576208207434,12.30091914961505,12.173014952768066,11.927815013298144,11.854300452644226,11.854300452644226,11.854300452644226
1979-05-18,14.369445027678731,14.369445027678731,14.369445007951608,14.369442735582124,14.369191246423329,14.368981297619882,14.368981297619882,14.368981297619882,14.14439992095384
1979-05-19,15.311494264365042,15.311494264365042,15.311494264365042,15.311494264365042,15.311494264365042,15.311494264365042,15.311494264365042,15.311494264365042,15.311494264365042
1979-05-20,15.028956842144341,15.028956842144341,15.028956842144341,15.028956842144341,15.028956842144341,15.028956842144341,15.028956842144341,15.028956842144341,15.028956842144341
1979-05-21,14.430692659491045,14.43068727218944,14.430331898037007,14.429818997686011,14.361647030557002,14.23178446654446,14.05807697118151,14.001398554014312,14.000542491292054
1979-05-22,13.258599442897488,13.258599442897488,13.258599442897488,13.258599442897488,13.258599442897488,13.258599442897488,13.258599442897488,13.258599442897488,13.258599442897488
1979-05-23,12.81884493958521,12.81884493958521,12.81884493958521,12.81884493958521,12.81884493958521,12.81884493958521,12.81884493958521,12.81884493958521,12.81884493958521
1979-05-24,13.254298087409037,13.254298087409037,13.254298087409037,13.254298087409037,13.254298087409037,13.254298087409037,13.254298087409037,13.254298087409037,13.254298087409037
1979-05-25,14.227477156071565,14.227470146767123,14.226542199583953,14.22559406573504,13.621875795922056,13.06127390141925,13.047528946378705,13.047528946378705,13.047528946378705
1979-05-26,14.850948359557488,14.850935319259532,14.850244135630176,14.848478822577015,14.725265131568795,14.506028339559775,14.221285493011546,13.96547796736918,13.884810560690505
1979-05-27,15.801880938168312,15.801878488633328,15.801650339713456,15.800564687863405,15.76568116744357,15.66665631785077,15.621508137403321,15.405742949436412,15.075583958156464
1979-05-28,16.9813518478481,16.981346559164294,16.9810017408658,16.980240157434505,16.935015684448793,16.68412675642406,16.375613094724258,15.971301194582812,15.916339167895604
1979-05-29,17.598044618917378,17.598040024469995,17.5975861367954,17.58876244693894,17.393556740292908,17.18214795442278,16.77864878168692,16.637874969474893,16.599554487519978
1979-05-30,18.17184910032342,18.171848903913375,18.171802157958137,18.171695473208196,18.166786211970322,18.10313023045397,18.04582923794248,17.836000112972332,17.6702829854979
1979-05-31,18.07474404955024,18.07474404955024,18.07474404955024,18.07474404955024,18.07474404955024,18.07474404955024,18.07474404955024,18.07474404955024,18.07474404955024
1979-06-01,16.993966703621705,16.99396639937125,16.99395258733419,16.992963929709727,16.992830240481013,16.924885411731807,16.69946039492426,16.654163397459442,16.654163397459442
1979-06-02,16.156238199400107,16.156238199400107,16.156238183747934,16.156237220426636,16.156087443656503,16.156087443656503,16.156087443656503,16.02440015406787,15.911073436921464
1979-06-03,15.784998250814745,15.784998250814745,15.784998238171873,15.784996083866702,15.784621045619676,15.78434465682334,15.78434465682334,15.78434465682334,15.224106804475714
1979-06-04,16.45241603809851,16.45241603809851,16.452416031845964,16.452414967975976,16.452228764480605,16.45209338220034,16.45209338220034,16.45209338220034,16.173487136451296
1979-06-05,17.64934281908109,17.64934281908109,17.64934281908109,17.64934281908109,17.64934281908109,17.64934281908109,17.64934281908109,17.64934281908109,17.64934281908109
1979-06-06,17.83787080957581,17.83787080957581,17.837870796272878,17.837868644532858,17.83750264866364,17.837214989374683,17.837214989374683,17.837214989374683,17.27748117131667
1979-06-07,17.629250084943894,17.629250084943894,17.629250084943894,17.629250084943894,17.629250084943894,17.629250084943894,17.629250084943894,17.629250084943894,17.629250084943894
1979-06-08,17.141610318615573,17.141610318615573,17.141610318615573,17.141610318615573,17.141610318615573,17.141610318615573,17.141610318615573,17.141610318615573,17.141610318615573
1979-06-09,16.32232645541947,16.32232645541947,16.32232630813976,16.32229492704189,16.322249722039718,16.31755923920202,16.169456877108622,15.909889541744409,15.761863080475749
1979-06-10,16.197679650794075,16.19765313393062,16.196437634199118,16.048067272606666,15.744006447898673,15.71492814275164,15.713998834502092,15.713998834502092,15.713998834502092
1979-06-11,17.092431866763164,17.08924174997949,16.616623712578523,15.955645797331826,15.450235353772316,15.393501432255832,15.391024969579668,15.391024969579668,15.391024969579668
1979-06-12,17.74083943196845,17.740820848697396,17.74034996708373,17.59924591979287,17.237169812101225,17.00634500973641,16.712968107147603,16.562497083088708,16.553463352368038
1979-06-13,19.431172356360758,19.4191845551731,19.061759047931684,18.69280561859519,18.41957034157384,18.073351908000692,17.936044686839274,17.936044686839274,17.936044686839274
1979-06-14,20.38265369538164,20.38265369538164,20.38265369538164,20.38265369538164,20.38265369538164,20.38265369538164,20.38265369538164,20.38265369538164,20.38265369538164
1979-06-15,21.77948241959914,21.77948241959914,21.77948241959914,21.77948241959914,21.77948241959914,21.77948241959914,21.77948241959914,21.77948241959914,21.77948241959914
1979-06-16,22.273447630388187,22.273447630388187,22.273447630388187,22.273447630388187,22.273447630388187,22.273447630388187,22.273447630388187,22.273447630388187,22.273447630388187
1979-06-17,21.33900787513426,21.33900787513426,21.33900787513426,21.33900787513426,21.33900787513426,21.33900787513426,21.33900787513426,21.33900787513426,21.33900787513426
1979-06-18,20.378364300480676,20.378364300480676,20.378364285194312,20.37836331751896,20.378195549638335,20.378195549638335,20.378195549638335,20.2007095957881,19.85782378863907
1979-06-19,19.183998358109076,19.183998358109076,19.183998358109076,19.183998358109076,19.183998358109076,19.183998358109076,19.183998358109076,19.183998358109076,19.183998358109076
1979-06-20,18.329060420473237,18.329060420473237,18.329060414176897,18.32905961310632,18.328945904454567,18.328874690266264,18.328874690266264,18.328874690266264,18.197272747483197
1979-06-21,18.336061930099923,18.336061930099923,18.336061930099923,18.336061930099923,18.336061930099923,18.336061930099923,18.336061930099923,18.336061930099923,18.336061930099923
1979-06-22,19.14984716690618,19.149845716155347,19.149794240861667,19.14749892634598,19.14737656351847,18.91221656987451,18.620265455576597,18.620265455576597,18.620265455576597
1979-06-23,18.725810283820795,18.725810283820795,18.725810283820795,18.725810283820795,18.725810283820795,18.725810283820795,18.725810283820795,18.725810283820795,18.725810283820795
1979-06-24,17.95216173007893,17.952104145136676,17.950910119994575,17.911031560839053,17.82196729353965,17.64663622466367,17.602493261604174,17.602493261604174,17.602493261604174
1979-06-25,18.425931692925925,18.42588801306927,18.423396523391148,18.183176321420017,17.26809172241294,17.045490506319474,17.041758346697186,17.041758346697186,17.041758346697186
1979-06-26,19.29549329096115,19.29546355489931,19.29425134971928,19.279265995120863,19.09392559926346,18.844250557309735,18.68918837441849,18.42956896759081,18.419300402749563
1979-06-27,20.850067459547606,20.85004138505004,20.849373899013514,20.829887623050034,20.52808293498524,20.08757079140066,19.858552465305092,19.732700668642096,19.680943056170072
1979-06-28,23.0236510835472,22.54792224968624,20.74329487142456,20.68242613803919,20.604389280605208,20.51936977131532,20.408508069217724,20.329989102392986,20.323346799235853
1979-06-29,23.707330728470048,22.088377425836256,21.373721980063667,21.125816120869953,21.08625664932617,20.954837803617732,20.879141101377055,20.879141101377055,20.879141101377055
1979-06-30,22.502944280280204,22.50291159245484,22.50160598613074,22.411944667090044,21.917517155681402,21.516311758040786,21.40473328948383,21.320359282827628,21.320359282827628
1979-07-01,23.17717331245862,23.17575559314524,23.089395407308796,22.552735587873713,21.98181942473013,21.774178666431247,21.760081040316805,21.760081040316805,21.760081040316805
1979-07-02,23.00359865540352,23.003553354594708,23.000861354948,22.94770930941551,22.789885985277373,22.49127461110455,22.269557949189714,22.259304356142593,22.259304356142593
1979-07-03,23.485183572462276,23.485182436389994,23.484999019728445,23.484714097049597,23.462027432275647,23.297280942807255,23.230421558849066,22.694426828066497,22.477897560227273
1979-07-04,24.598615106563116,24.598614442896277,24.59859047565037,24.597657973961034,24.576618761995544,24.438276430187063,24.259963520119374,23.83195505122449,23.626630570847276
1979-07-05,24.571996295684762,24.57199521379811,24.571955314888665,24.570577641321627,24.52839734789562,24.363164534434183,24.083356153290186,23.866171578323424,23.838732686081997
1979-07-06,22.827192745012233,22.827192745012233,22.827192745012233,22.827192745012233,22.827192745012233,22.827192745012233,22.827192745012233,22.827192745012233,22.827192745012233
1979-07-07,21.260578869908976,21.260549232328533,21.25928598285071,21.236588447512627,21.096214545983027,21.024089137585655,21.024089137585655,21.024089137585655,21.024089137585655
1979-07-08,20.549678833681433,20.549678832697722,20.549676095199906,20.549495144761668,20.545439640361824,20.477134870720285,20.30624019202865,20.107134575433406,19.986052288180083
1979-07-09,21.674984787132367,21.67498251237129,21.674694550566958,21.668548906466498,21.469737578645805,21.213828085724632,20.738497459698713,20.738497459698713,20.738497459698713
1979-07-10,23.997416075301206,23.994674302255266,23.08531000665811,22.192971162420584,22.01438187343802,21.60405039807474,21.202168905813078,21.202168905813078,21.202168905813078
1979-07-11,26.393687648495927,25.908194479777613,23.863638579624386,22.74572322078063,22.463820619409713,21.970408509939467,21.60259623826303,21.60259623826303,21.60259623826303
1979-07-12,26.66312574569919,26.659810467752546,24.7405777406107,23.288736355295153,22.882799131805804,22.324170416303627,21.974463062267603,21.974463062267603,21.974463062267603
1979-07-13,27.057154043511446,26.90390674609824,25.396049409635133,23.930590111884854,23.300983014207805,22.70297277678734,22.349178039124038,22.349178039124038,22.349178039124038
1979-07-14,28.765787051481894,26.09349735226915,25.746982349860534,24.54217229290704,23.725559546222897,23.052333150655137,22.711765450979623,22.711765450979623,22.711765450979623
1979-07-15,25.55046826402045,25.54898333616445,25.47305168215487,24.83548777820096,24.33330059132808,23.592764676189628,23.146563451350286,23.146563451350286,23.146563451350286
1979-07-16,23.11306783980403,23.113067167172233,23.113041219167485,23.11183353708865,23.111766581930226,22.9857744341653,22.821463959042717,22.821463959042717,22.821463959042717
1979-07-17,22.329151619208446,22.329151619038104,22.32915105716341,22.329086290474343,22.329077795812218,22.307860967141107,22.189584519371312,21.882328617174252,21.73894183445643
1979-07-18,23.57611985108567,23.393351853723452,22.173781597957746,21.709191045578326,21.65568358274392,21.618939372480373,21.61843726459125,21.61843726459125,21.61843726459125
1979-07-19,23.656085955640243,23.65468928308474,22.848199722327912,22.03912674183647,21.988204183634707,21.95104537538021,21.95054451096029,21.95054451096029,21.95054451096029
1979-07-20,24.1907630022188,24.032731019832035,23.00322419430282,22.488078624382897,22.434387735737715,22.398881412480172,22.398881412480172,22.398881412480172,22.398881412480172
1979-07-21,24.57556613929464,24.573973920382297,23.96412492010857,23.09452014125106,22.9961376182247,22.961286553580965,22.96073336604032,22.96073336604032,22.96073336604032
1979-07-22,25.05163464351798,25.049448222123832,24.786150487653828,23.83242298181925,23.567139736638108,23.528405290354208,23.528405290354208,23.528405290354208,23.528405290354208
1979-07-23,25.384709153919164,25.384619461791196,25.381200647305754,25.082078619269346,24.739201929624713,24.429568339893777,24.274985534332245,24.2634330282253,24.2634330282253
1979-07-24,25.528092382965294,25.528092248356938,25.52804354762606,25.52792653258698,25.517264415141494,25.335512121692858,25.22974252320479,24.927673831249844,24.904109436092714
1979-07-25,26.07834717091512,26.026171374042693,25.68672693200463,25.492462078141102,25.411212217885172,25.15033384637333,24.97831897292565,24.969596855651297,24.969596855651297
1979-07-26,25.992934673510547,25.992913240305416,25.991615208783912,25.827559569492355,25.376538692250342,25.229854240799124,25.222117721016158,25.222117721016158,25.222117721016158
1979-07-27,25.003096273756228,25.001929305098567,24.976524036173057,24.841753849379206,24.7517036991611,24.663386481980165,24.534863303720662,24.51699780867209,24.504825150284375
1979-07-28,23.790168420089024,23.78974258939523,23.77096188277783,23.726900161688835,23.476184147714083,23.28807577031602,23.27560127179357,23.27560127179357,23.27560127179357
1979-07-29,24.06427910668707,24.063505136296794,23.865041675221473,22.98510428571145,22.698513979224206,22.663225375238802,22.663225375238802,22.663225375238802,22.663225375238802
1979-07-30,23.702423108273322,23.702417201806476,23.70173416303513,23.660464586544606,23.27299021825909,23.06647972100007,23.025225734464897,23.025225734464897,23.025225734464897
1979-07-31,23.43442199571654,23.434391224787145,23.43305882228071,23.408528886831736,23.3464493236409,23.147301574191076,22.999294851384082,22.874173531834337,22.840725359600924
1979-08-01,22.8051511398775,22.8051511398775,22.805151102133564,22.805140180467724,22.80512459598818,22.80406335164665,22.755493439393977,22.529657175052822,22.350739468634025
1979-08-02,22.10623913832477,22.106235073952625,22.105809934195783,22.104621981684765,22.011871804185656,21.85639151211116,21.591534855543777,21.507295199379296,21.421449190947197
1979-08-03,21.883190279876253,21.883190279679983,21.88318827002871,21.88289883560287,21.88248288847529,21.853991361720816,21.76277968041398,21.5080474064506,21.21501368736114
1979-08-04,21.965464391292432,21.96546439120446,21.965464082397492,21.96542142345304,21.96541060613922,21.959155055906272,21.839870238616868,21.740905441893705,21.592731274281174
1979-08-05,22.808044955465984,22.80705732958782,22.773909250003296,22.53462230406231,22.04944378272772,21.977743851114305,21.881515149678403,21.819841321167132,21.75397641978178
1979-08-06,22.326829789618245,22.326829789618245,22.326829786451675,22.32682911964506,22.326708280690806,22.3265982519593,22.3265982519593,22.3265982519593,22.140263208945772
1979-08-07,21.795662604561254,21.795662604561254,21.7956625343836,21.795645567461538,21.795621423046455,21.794268641300658,21.747731831535237,21.574528684309556,21.304305219540677
1979-08-08,22.33966414567138,22.339663991297677,22.3396557718466,22.339161022337855,22.325283083272552,22.224052203397967,22.105925228233883,21.927379297700444,21.891515991284574
1979-08-09,23.045100849396906,23.04229585635157,22.848201581415726,22.54033264344068,22.30786694801114,21.916005947966816,21.821312318105388,21.821312318105388,21.821312318105388
1979-08-10,22.724989811130452,22.724989811130452,22.724989811130452,22.724989811130452,22.724989811130452,22.724989811130452,22.724989811130452,22.724989811130452,22.724989811130452
1979-08-11,21.83709501098121,21.83709501098121,21.83709501098121,21.83709501098121,21.83709501098121,21.83709501098121,21.83709501098121,21.83709501098121,21.83709501098121
1979-08-12,21.178320794058724,21.17829729371323,21.177183575841266,21.150845606229463,20.981240648420528,20.774875814318232,20.59107101916313,20.59107101916313,20.59107101916313
1979-08-13,20.848943252298817,20.848943252298817,20.848943232842345,20.848936963514788,20.848928015743216,20.848253333780665,20.815165198948527,20.663756913331227,20.548875226163254
1979-08-14,19.966875240188745,19.966875240188745,19.966875140941095,19.96685359139639,19.96682304817977,19.96532261981169,19.918428055100023,19.70293126289486,19.535976730761142
1979-08-15,17.85787843230256,17.85787843230256,17.85787843230256,17.85787843230256,17.85787843230256,17.85787843230256,17.85787843230256,17.85787843230256,17.85787843230256
1979-08-16,15.97243374217744,15.97243374217744,15.97243374217744,15.97243374217744,15.97243374217744,15.97243374217744,15.97243374217744,15.97243374217744,15.97243374217744
1979-08-17,15.600620062552247,15.600619270201774,15.600592528376893,15.599743478149051,15.583520435583445,15.522751049192648,15.384076790458002,15.384076790458002,15.384076790458002
1979-08-18,17.249585033538242,17.24958318294579,17.249340484024383,17.24909799443937,17.188090275558853,16.958808464328254,16.661963472188877,16.609898659027902,16.576035184302828
1979-08-19,19.65924291884696,19.658050475004913,19.338343586585594,18.37986487903302,18.170001954172108,17.65227404459902,17.189444653986083,17.139815951085097,17.10716295563591
1979-08-20,20.72516948591682,20.725045372053543,20.63909954231658,19.961482417582204,18.81124834628053,18.01764755769721,17.61518119623504,17.593094973105313,17.593094973105313
1979-08-21,20.363332914785964,20.363331541875628,20.36302833419189,20.355940360811832,19.841772619185654,19.368654674007875,18.352228310930755,17.920927644588183,17.920927644588183
1979-08-22,20.695644348489726,20.673482986721393,20.176880569980767,19.91327350982112,19.88889428847835,19.85862830333322,19.150281024031838,18.39126790348489,18.252199941096805
1979-08-23,20.888567881256176,20.885498924008342,20.81918311208118,20.582809864892095,20.29118770312795,20.079834615972874,19.571071229685682,18.812246014393615,18.6016035181451
1979-08-24,20.47465143234962,20.47465143234962,20.47465143234962,20.47465143234962,20.47465143234962,20.47465143234962,20.47465143234962,20.47465143234962,20.47465143234962
1979-08-25,19.513137225940685,19.513137225940685,19.513137185036832,19.51313701711368,19.51310929449035,19.51310929449035,19.491076016739342,19.34104198050921,19.160109310491546
1979-08-26,19.22134549883309,19.22124874067453,19.212769897235482,19.129723975758388,18.95265828849262,18.850421810314224,18.844509498652823,18.84259374766958,18.838409936064682
1979-08-27,19.12754997624161,19.126207220146625,19.06235052278602,18.943025391717903,18.916369796311063,18.89329269978245,18.807636586840076,18.724628556408017,18.693609959110404
1979-08-28,19.10713916621923,19.107137573992258,19.106976420928337,19.106590794941557,19.06032513284331,18.783287003785993,18.573889479879696,18.50356897270762,18.424345666605205
1979-08-29,19.676347625410948,19.676347010094624,19.67623000471205,19.67606749316668,19.63679869737938,19.474684724543252,19.34180401060417,19.066106048552168,19.066106048552168
1979-08-30,20.417902037433127,20.41359203719978,20.346607147610687,20.12728764108183,20.071600591994915,20.06254482834658,20.06254482834658,20.06254482834658,20.06254482834658
1979-08-31,20.271006737811227,20.27100646125584,20.270934466229612,20.27077166419104,20.26063950242756,20.14245835850703,20.089298388292722,19.97039186229148,19.84815570131663
1979-09-01,20.869725093878056,20.86972469094211,20.869711127870058,20.8691678957051,20.869107747807522,20.82084434401091,20.73413668782346,20.636921268400407,20.636921268400407
1979-09-02,21.469390180935978,21.469390180935978,21.469390180935978,21.469390180935978,21.469390180935978,21.469390180935978,21.469390180935978,21.469390180935978,21.469390180935978
1979-09-03,21.2829284285861,21.2829284285861,21.282928428546036,21.282928304065017,21.28290507449186,21.28290507449186,21.276265542106653,21.144407469229407,20.838995296714902
1979-09-04,20.55607652979035,20.55607652979035,20.556076490593515,20.556066756636653,20.556052922191007,20.555280209161488,20.528850943647253,20.40856186876342,20.32153174360657
1979-09-05,20.320437745919175,20.320437745919175,20.320437741978782,20.320437158174553,20.320360083342468,20.32028746452069,20.32028746452069,20.32028746452069,20.236678665152972
1979-09-06,20.798460508290855,20.798460508290855,20.798460508290855,20.798460508290855,20.798460508290855,20.798460508290855,20.798460508290855,20.798460508290855,20.798460508290855
1979-09-07,19.680779505626,19.680779505626,19.680779505626,19.680779505626,19.680779505626,19.680779505626,19.680779505626,19.680779505626,19.680779505626
1979-09-08,17.467725829485044,17.467725829485044,17.467725829485044,17.467725829485044,17.467725829485044,17.467725829485044,17.467725829485044,17.467725829485044,17.467725829485044
1979-09-09,16.70084310493402,16.70084310493402,16.70084310493402,16.70084310493402,16.70084310493402,16.70084310493402,16.70084310493402,16.70084310493402,16.70084310493402
1979-09-10,17.564565578935035,17.56456439016615,17.56440018238102,17.561380320734845,17.46924279969618,17.351217518978217,17.047408659842027,16.97150869590515,16.959807781620874
1979-09-11,18.149197899528378,18.149197787746438,18.14919323829161,18.148979499561776,18.148962080672682,18.12619072213513,18.08641995830253,18.040434029336094,18.040434029336094
1979-09-12,18.13094481367578,18.13094481367578,18.130944806810508,18.13094361021655,18.130761083811883,18.130584824499135,18.130584824499135,18.130584824499135,17.900368922854142
1979-09-13,17.254891865236605,17.254891865219562,17.25489171414667,17.25489097270627,17.254822670864428,17.254822670864428,17.2382091701467,17.21669092471446,17.165297330788448
1979-09-14,15.49541909647367,15.49541909647367,15.49541909647367,15.49541909647367,15.49541909647367,15.49541909647367,15.49541909647367,15.49541909647367,15.49541909647367
1979-09-15,14.292684731745661,14.292684731089864,14.29268287292543,14.292564696285837,14.290140268104176,14.263987717213546,14.234259127912578,14.180535317739276,14.180535317739276
1979-09-16,13.997558366287318,13.997558366207281,13.997558124710105,13.9975344467973,13.9975344467973,13.987333575527728,13.950536559279945,13.842280181325808,13.620417982060772
1979-09-17,14.109140675856018,14.109140675856018,14.109140675856018,14.109140675856018,14.109140675856018,14.109140675856018,14.109140675856018,14.109140675856018,14.109140675856018
1979-09-18,14.661961001311257,14.661961001311257,14.661960995793335,14.661960222343485,14.66186353628933,14.661772474544453,14.661772474544453,14.661772474544453,14.562636171745087
1979-09-19,14.622590692599866,14.622590692599866,14.622590692599866,14.622590692599866,14.622590692599866,14.622590692599866,14.622590692599866,14.622590692599866,14.622590692599866
1979-09-20,14.115632989138113,14.115632989138113,14.115632989138113,14.115632989138113,14.115632989138113,14.115632989138113,14.115632989138113,14.115632989138113,14.115632989138113
1979-09-21,13.873964636156762,13.873964636156762,13.873964603390723,13.87396446838016,13.87394615997158,13.87394615997158,13.864997816002672,13.811250826556341,13.754321500780824
1979-09-22,13.268574208645509,13.2685742085828,13.26857369759246,13.268517424775839,13.268430582061438,13.264328032036392,13.24652586888781,13.166687858835848,13.147841548840248
